symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-04-24,651045,225840,34.69
BEL,EQ,2009-04-24,10619,3980,37.48
BOSCHLTD,EQ,2009-04-24,18272,17950,98.24
CUMMINSIND,EQ,2009-04-24,38531,17127,44.45
DLF,EQ,2009-04-24,18998850,3651697,19.22
HINDALCO,EQ,2009-04-24,6215484,1808491,29.10
INDHOTEL,EQ,2009-04-24,407350,194693,47.80
LT,EQ,2009-04-24,2457217,507412,20.65
MARUTI,EQ,2009-04-24,2607684,676090,25.93
SBIN,EQ,2009-04-24,3257623,745163,22.87
SUZLON,EQ,2009-04-24,42178200,11396003,27.02
TRENT,EQ,2009-04-24,1029,832,80.86
TRENT,N1,2009-04-24,7,7,100.00
