symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-05-28,107063,50315,47.00
ADANIPORTS,EQ,2014-05-28,2455740,877040,35.71
BEL,EQ,2014-05-28,103930,85058,81.84
BOSCHLTD,EQ,2014-05-28,14764,9561,64.76
CUMMINSIND,EQ,2014-05-28,319815,234826,73.43
DLF,EQ,2014-05-28,12381901,2154787,17.40
HINDALCO,EQ,2014-05-28,11376239,3729389,32.78
INDHOTEL,EQ,2014-05-28,2255095,1931347,85.64
LT,EQ,2014-05-28,2126524,1117408,52.55
MANAPPURAM,EQ,2014-05-28,4138278,2308855,55.79
MARUTI,EQ,2014-05-28,352579,84647,24.01
PGEL,EQ,2014-05-28,14284,7269,50.89
SBIN,EQ,2014-05-28,2210312,898506,40.65
SBIN,N1,2014-05-28,11,11,100.00
SBIN,N2,2014-05-28,19,11,57.89
SBIN,N3,2014-05-28,41,36,87.80
SBIN,N5,2014-05-28,680,660,97.06
SUZLON,EQ,2014-05-28,26747813,8413435,31.45
TRENT,EQ,2014-05-28,79231,24348,30.73
