symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-05-12,531016,223131,42.02
ADANIPORTS,EQ,2014-05-12,4820292,1490024,30.91
BEL,EQ,2014-05-12,94152,64008,67.98
BOSCHLTD,EQ,2014-05-12,6664,4534,68.04
CUMMINSIND,EQ,2014-05-12,157150,103953,66.15
DLF,EQ,2014-05-12,11354398,1532037,13.49
HINDALCO,EQ,2014-05-12,8081158,3077894,38.09
INDHOTEL,EQ,2014-05-12,473736,264061,55.74
LT,EQ,2014-05-12,2612907,1458737,55.83
MANAPPURAM,EQ,2014-05-12,955700,661756,69.24
MARUTI,EQ,2014-05-12,555623,194832,35.07
PGEL,EQ,2014-05-12,356,302,84.83
SBIN,EQ,2014-05-12,2643687,1029255,38.93
SBIN,N1,2014-05-12,2,2,100.00
SBIN,N2,2014-05-12,10,10,100.00
SBIN,N3,2014-05-12,129,104,80.62
SBIN,N4,2014-05-12,3,3,100.00
SBIN,N5,2014-05-12,279,248,88.89
SUZLON,EQ,2014-05-12,12514605,5353354,42.78
TRENT,EQ,2014-05-12,27047,20779,76.83
