symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-06-12,1263.35,1264.75,-0.0011,0.0175,,0.3248
ADANIPORTS,2015-06-12,312.05,304.25,0.0253,0.0254,,0.4853
BEL,2015-06-12,3249.25,3206.95,0.0131,0.0262,,0.4891
BOSCHLTD,2015-06-12,20283.90,20432.15,-0.0073,0.0251,,0.4662
CUMMINSIND,2015-06-12,895.00,886.10,0.0100,0.0183,,0.3420
DLF,2015-06-12,107.55,107.90,-0.0032,0.0244,,0.4528
HINDALCO,2015-06-12,116.75,119.20,-0.0208,0.0182,,0.3515
INDHOTEL,2015-06-12,95.10,95.90,-0.0084,0.0180,,0.3362
LT,2015-06-12,1657.45,1676.15,-0.0112,0.0159,,0.2999
MANAPPURAM,2015-06-12,28.05,27.10,0.0345,0.0239,,0.4719
MARUTI,2015-06-12,3736.80,3701.40,0.0095,0.0135,,0.2541
PGEL,2015-06-12,85.95,87.65,-0.0196,0.0482,,0.8979
SBIN,2015-06-12,253.95,254.00,-0.0002,0.0194,,0.3592
SUZLON,2015-06-12,21.80,21.25,0.0256,0.0340,,0.6419
TRENT,2015-06-12,1144.00,1146.55,-0.0022,0.0235,,0.4356
