symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-05-16,699.80,706.90,-0.0101,0.0173,,0.3248
ADANIPORTS,2012-05-16,111.00,114.70,-0.0328,0.0248,,0.4853
BEL,2012-05-16,1318.80,1336.10,-0.0130,0.0142,,0.2694
BOSCHLTD,2012-05-16,8869.10,8981.50,-0.0126,0.0167,,0.3152
CUMMINSIND,2012-05-16,450.30,444.95,0.0120,0.0200,,0.3745
DLF,2012-05-16,181.70,187.10,-0.0293,0.0249,,0.4814
HINDALCO,2012-05-16,110.30,114.35,-0.0361,0.0227,,0.4528
INDHOTEL,2012-05-16,58.10,59.80,-0.0288,0.0173,,0.3477
LT,2012-05-16,1205.85,1222.25,-0.0135,0.0253,,0.4738
MANAPPURAM,2012-05-16,23.90,23.30,0.0254,0.0583,,1.0871
MARUTI,2012-05-16,1192.10,1217.30,-0.0209,0.0185,,0.3573
PGEL,2012-05-16,192.00,189.35,0.0139,0.0337,,0.6286
SBIN,2012-05-16,1827.70,1860.40,-0.0177,0.0210,,0.3974
SUZLON,2012-05-16,19.30,19.80,-0.0256,0.0292,,0.5540
TRENT,2012-05-16,893.60,900.60,-0.0078,0.0184,,0.3420
