symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-10-12,224854,132604,58.97
BEL,EQ,2011-10-12,99887,93841,93.95
BOSCHLTD,EQ,2011-10-12,3193,2898,90.76
CUMMINSIND,EQ,2011-10-12,143165,79056,55.22
DLF,EQ,2011-10-12,8936351,1675841,18.75
HINDALCO,EQ,2011-10-12,9659038,3439919,35.61
INDHOTEL,EQ,2011-10-12,657578,383078,58.26
LT,EQ,2011-10-12,1721593,551700,32.05
MANAPPURAM,EQ,2011-10-12,638033,374105,58.63
MARUTI,EQ,2011-10-12,337688,138457,41.00
PGEL,EQ,2011-10-12,380909,33312,8.75
SBIN,EQ,2011-10-12,5372553,1770168,32.95
SBIN,N2,2011-10-12,55,53,96.36
SBIN,N3,2011-10-12,27,26,96.30
SBIN,N5,2011-10-12,424,394,92.92
SUZLON,EQ,2011-10-12,8672458,1934838,22.31
TRENT,EQ,2011-10-12,3058,1448,47.35
TRENT,Q2,2011-10-12,1,1,100.00
