symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-10-10,543.05,548.40,-0.0098,0.0275,,0.5120
ADANIPORTS,2013-10-10,145.80,145.80,0.0000,0.0233,,0.4318
BEL,2013-10-10,1098.90,1083.00,0.0146,0.0143,,0.2732
BOSCHLTD,2013-10-10,8774.40,8841.20,-0.0076,0.0136,,0.2541
CUMMINSIND,2013-10-10,402.95,401.65,0.0032,0.0123,,0.2293
DLF,2013-10-10,149.45,147.25,0.0148,0.0443,,0.8234
HINDALCO,2013-10-10,117.05,119.60,-0.0216,0.0296,,0.5579
INDHOTEL,2013-10-10,48.05,48.20,-0.0031,0.0210,,0.3897
LT,2013-10-10,845.70,845.15,0.0007,0.0271,,0.5025
MANAPPURAM,2013-10-10,15.40,15.50,-0.0065,0.0303,,0.5617
MARUTI,2013-10-10,1421.10,1398.50,0.0160,0.0202,,0.3821
PGEL,2013-10-10,140.55,140.70,-0.0011,0.0633,,1.1730
SBIN,2013-10-10,1632.95,1609.00,0.0148,0.0253,,0.4738
SUZLON,2013-10-10,6.95,6.95,0.0000,0.0236,,0.4375
TRENT,2013-10-10,920.60,926.90,-0.0068,0.0111,,0.2082
