symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-02-23,3138.35,3172.70,-0.0109,0.0201,0.0200,0.3821
ADANIPORTS,2023-02-23,551.85,547.10,0.0086,0.0312,0.0312,0.5961
BEL,2023-02-23,95.40,95.00,0.0042,0.0208,0.0207,0.3955
BOSCHLTD,2023-02-23,18312.95,18311.90,0.0001,0.0167,0.0167,0.3191
CUMMINSIND,2023-02-23,1596.65,1579.35,0.0109,0.0179,0.0179,0.3420
DIXON,2023-02-23,2688.10,2644.05,0.0165,0.0262,0.0261,0.4986
DLF,2023-02-23,342.90,348.60,-0.0165,0.0226,0.0226,0.4318
DMART,2023-02-23,3478.75,3500.10,-0.0061,0.0187,0.0186,0.3554
HAL,2023-02-23,2540.95,2559.55,-0.0073,0.0216,0.0215,0.4108
HINDALCO,2023-02-23,436.45,429.70,0.0156,0.0250,0.0249,0.4757
INDHOTEL,2023-02-23,308.30,299.60,0.0286,0.0228,0.0228,0.4356
INDIGO,2023-02-23,1865.00,1834.85,0.0163,0.0213,0.0213,0.4069
LT,2023-02-23,2159.15,2194.65,-0.0163,0.0151,0.0152,0.2904
MANAPPURAM,2023-02-23,104.05,104.40,-0.0034,0.0239,0.0238,0.4547
MARUTI,2023-02-23,8714.40,8658.90,0.0064,0.0162,0.0161,0.3076
PAYTM,2023-02-23,606.55,608.35,-0.0030,0.0316,0.0315,0.6018
PGEL,2023-02-23,1375.95,1335.80,0.0296,0.0331,0.0330,0.6305
SBIN,2023-02-23,521.00,516.35,0.0090,0.0180,0.0180,0.3439
SUZLON,2023-02-23,8.15,8.30,-0.0182,0.0395,0.0394,0.7527
TRENT,2023-02-23,1328.20,1343.85,-0.0117,0.0212,0.0212,0.4050
