symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-11-21,4347.00,4393.95,4429.90,4335.05,4344.85,4345.30,4368.95,345900,15112.21,37036,106294,30.73
ADANIPORTS,EQ,2023-11-21,803.60,805.00,814.90,799.30,801.00,801.35,806.60,3643664,29389.81,55240,2015765,55.32
BEL,EQ,2023-11-21,143.85,144.15,144.55,142.25,143.15,142.85,143.12,9972235,14271.78,67047,6486503,65.05
BOSCHLTD,EQ,2023-11-21,20579.20,20650.00,20832.60,20580.05,20715.00,20718.15,20717.31,19085,3953.90,6234,7903,41.41
CUMMINSIND,EQ,2023-11-21,1853.75,1863.00,1891.25,1860.30,1867.50,1871.30,1876.20,717092,13454.07,43178,420511,58.64
DIXON,EQ,2023-11-21,5443.90,5480.00,5528.80,5443.90,5455.00,5461.50,5490.82,209091,11480.81,21062,54383,26.01
DLF,EQ,2023-11-21,626.25,627.10,641.20,627.10,633.35,634.45,634.86,6052465,38424.62,94001,3029262,50.05
DMART,EQ,2023-11-21,3792.90,3796.00,3842.00,3796.00,3815.15,3814.95,3820.86,196060,7491.17,15656,131119,66.88
HAL,EQ,2023-11-21,2146.60,2154.00,2161.95,2135.00,2145.00,2144.30,2150.87,832725,17910.84,48870,376180,45.17
HINDALCO,EQ,2023-11-21,497.30,502.80,510.95,501.90,506.55,506.85,507.84,7154476,36333.42,95341,2307335,32.25
INDHOTEL,EQ,2023-11-21,419.60,421.10,421.80,417.90,420.00,420.80,419.64,2086054,8753.96,23067,1284558,61.58
INDIGO,EQ,2023-11-21,2631.25,2618.00,2639.80,2594.05,2623.45,2625.85,2617.90,359401,9408.76,19791,190450,52.99
LT,EQ,2023-11-21,3088.80,3088.50,3099.00,3062.45,3075.00,3074.85,3078.23,1884782,58017.94,119729,1335802,70.87
MANAPPURAM,EQ,2023-11-21,154.30,155.15,156.15,152.65,153.75,153.45,154.59,5296608,8187.99,32403,2994507,56.54
MARUTI,EQ,2023-11-21,10566.25,10619.00,10619.00,10500.00,10537.00,10535.15,10538.17,312242,32904.59,41565,223044,71.43
PAYTM,EQ,2023-11-21,901.35,906.95,917.55,894.00,910.00,912.45,906.63,2460649,22308.88,84808,1141420,46.39
PGEL,EQ,2023-11-21,2336.50,2330.90,2412.00,2310.25,2395.00,2392.95,2376.95,84748,2014.42,16393,45459,53.64
SBIN,EQ,2023-11-21,563.75,566.00,566.65,561.00,561.40,561.50,563.11,14280013,80412.32,223495,9209902,64.50
SUZLON,BE,2023-11-21,41.35,41.50,41.50,39.30,39.30,39.30,39.69,111694707,44327.44,247858,-,-
TRENT,EQ,2023-11-21,2622.75,2634.90,2652.00,2605.95,2613.55,2613.75,2624.83,519349,13632.02,38006,282857,54.46
