symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2021-02-26,1521,1564,1500,1528.15,1525,1537.9,139972,214809416.8,9196,INE117A01022
ADANIPORTS,EQ,2021-02-26,697.1,703.45,668,675.9,668.25,704.3,19909990,13665113847.35,220978,INE742F01042
BEL,EQ,2021-02-26,139.35,142.35,136,137.1,136.65,141.7,12877803,1788138238.05,64055,INE263A01024
BOSCHLTD,EQ,2021-02-26,14900,15039.45,14353.6,14854.9,14905,15109.05,59346,880121185.05,14299,INE323A01026
CUMMINSIND,EQ,2021-02-26,794,801.85,777,787.75,782.2,805.1,1047053,825756848.05,27569,INE298A01020
DIXON,EQ,2021-02-26,19750,20100,19601.05,19848.9,19871,20231.55,52051,1032154590.85,24909,INE935N01012
DLF,EQ,2021-02-26,304,310.7,300.3,302.5,302,314.7,16598725,5050696351.4,91689,INE271C01023
DMART,EQ,2021-02-26,3059.8,3105,2950,2994.2,2960,3089.2,1005185,3042998138.35,69748,INE192R01011
HAL,EQ,2021-02-26,1080,1115,1070.8,1087.05,1084.75,1096.45,829256,906585111.7,30275,INE066F01012
HINDALCO,EQ,2021-02-26,343,349.65,334.75,340.25,340.95,350.7,20379210,6965310195.55,159341,INE038A01020
INDHOTEL,EQ,2021-02-26,118.9,124.15,118,122.85,122.8,119.3,2966450,359224252.95,22365,INE053A01029
INDIGO,EQ,2021-02-26,1638,1654.55,1606.3,1619.95,1617,1660.2,1160739,1889958457.05,44968,INE646L01027
LT,EQ,2021-02-26,1482,1493.5,1435.15,1442.5,1441.5,1506.45,5579058,8129834147.95,190911,INE018A01030
MANAPPURAM,EQ,2021-02-26,174,179.5,173,176.1,176,179.25,4748405,836689890.35,29454,INE522D01027
MARUTI,EQ,2021-02-26,6900,7075,6822.2,6866.15,6851,6930.35,2687534,18643537042.3,260516,INE585B01010
SBIN,EQ,2021-02-26,399.5,401,387,390.15,391.25,407.25,64450414,25385862094.55,536209,INE062A01020
SUZLON,EQ,2021-02-26,5.75,5.9,5.5,5.8,5.85,5.75,59937582,343485075.25,24154,INE040H01021
TRENT,EQ,2021-02-26,800.1,823,786,808.65,818,819.25,1056061,851532548.35,32361,INE849A01020
