symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2021-02-19,1542,1635,1510,1521.6,1518,1532.85,425564,670905244.3,38551,INE117A01022
ADANIPORTS,EQ,2021-02-19,664.95,676.65,628.65,653.5,655,664.05,17553743,11565022396.5,219949,INE742F01042
BEL,EQ,2021-02-19,140.4,142.7,133,135.4,135.5,141.55,17212311,2380134896.9,87715,INE263A01024
BOSCHLTD,EQ,2021-02-19,15751.05,15999,15501.1,15581.45,15620,15820.6,54003,852919457.35,13937,INE323A01026
CUMMINSIND,EQ,2021-02-19,774.3,785,753.3,769.7,772.3,774.3,833264,643260417.05,18408,INE298A01020
DIXON,EQ,2021-02-19,19790,20135.9,19210,19479.25,19610,19959.4,59503,1172475971.55,21973,INE935N01012
DLF,EQ,2021-02-19,306.7,311,293.05,300.6,300.4,306.25,20551420,6254973205.05,123212,INE271C01023
DMART,EQ,2021-02-19,3127.65,3166,3058,3101.65,3080,3127.75,404442,1259290768.65,36167,INE192R01011
HAL,EQ,2021-02-19,1063.7,1083,1050.5,1061.35,1061,1053.15,784096,836741308.95,40143,INE066F01012
HINDALCO,EQ,2021-02-19,308,313.35,302.25,308,309,309.9,17410357,5345695150.8,96804,INE038A01020
INDHOTEL,EQ,2021-02-19,125.6,126.2,123.35,123.8,123.75,125.8,4335165,538941331.75,17593,INE053A01029
INDIGO,EQ,2021-02-19,1595,1608.45,1545.05,1565.8,1571.75,1592.4,855393,1344151934.6,36490,INE646L01027
LT,EQ,2021-02-19,1523.85,1547,1498.85,1508.8,1512,1524.6,3044240,4645560095.25,94865,INE018A01030
MANAPPURAM,EQ,2021-02-19,175.5,178.5,170.55,172.2,172.8,176.55,5813161,1017654485.35,33201,INE522D01027
MARUTI,EQ,2021-02-19,7448,7486.4,7285,7323,7332.5,7497.55,1013887,7485008224.1,105979,INE585B01010
SBIN,EQ,2021-02-19,415,415,395,399.55,400.6,415.2,66155518,26797082795.65,479710,INE062A01020
SUZLON,EQ,2021-02-19,5.3,5.3,5.15,5.2,5.2,5.25,15678529,81933457.2,12093,INE040H01021
TRENT,EQ,2021-02-19,772,805,765.55,794,792.65,779,630929,494691856.15,29337,INE849A01020
