symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-05-02,48561,17000,35.01
ADANIPORTS,EQ,2022-05-02,5760499,1562477,27.12
BEL,EQ,2022-05-02,4647385,1978980,42.58
BOSCHLTD,EQ,2022-05-02,18509,8602,46.47
CUMMINSIND,EQ,2022-05-02,380054,216637,57.00
DIXON,EQ,2022-05-02,1459355,572663,39.24
DLF,EQ,2022-05-02,3606478,1022754,28.36
DMART,EQ,2022-05-02,265831,143411,53.95
HAL,EQ,2022-05-02,580754,257174,44.28
HINDALCO,EQ,2022-05-02,14625673,6000805,41.03
INDHOTEL,EQ,2022-05-02,14927385,3755924,25.16
INDIGO,EQ,2022-05-02,271403,44456,16.38
LT,EQ,2022-05-02,1399802,749107,53.52
MANAPPURAM,EQ,2022-05-02,2298229,692692,30.14
MARUTI,EQ,2022-05-02,544053,186532,34.29
PAYTM,EQ,2022-05-02,5757317,823925,14.31
PGEL,EQ,2022-05-02,18669,9874,52.89
SBIN,EQ,2022-05-02,18590895,8272742,44.50
SUZLON,EQ,2022-05-02,19098344,9486640,49.67
TRENT,EQ,2022-05-02,488409,295685,60.54
