symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-05-06,1542537,602446,39.06
ADANIPORTS,EQ,2022-05-06,6150326,1029207,16.73
BEL,EQ,2022-05-06,5598486,2871434,51.29
BOSCHLTD,EQ,2022-05-06,20697,9300,44.93
CUMMINSIND,EQ,2022-05-06,315938,151844,48.06
DIXON,EQ,2022-05-06,634087,159383,25.14
DLF,EQ,2022-05-06,10554131,3323362,31.49
DMART,EQ,2022-05-06,858787,468243,54.52
HAL,EQ,2022-05-06,615179,296657,48.22
HINDALCO,EQ,2022-05-06,8595262,2700692,31.42
INDHOTEL,EQ,2022-05-06,6257584,1853809,29.62
INDIGO,EQ,2022-05-06,409633,130569,31.87
LT,EQ,2022-05-06,1439520,712152,49.47
MANAPPURAM,EQ,2022-05-06,4459415,1388519,31.14
MARUTI,EQ,2022-05-06,650559,283655,43.60
PAYTM,EQ,2022-05-06,3140474,503572,16.03
PGEL,EQ,2022-05-06,76331,52716,69.06
SBIN,EQ,2022-05-06,16710020,5518027,33.02
SUZLON,EQ,2022-05-06,30429399,13417253,44.09
TRENT,EQ,2022-05-06,840078,430563,51.25
