symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-05-27,2191.20,2198.00,2306.30,2183.90,2285.00,2284.15,2256.45,171237,3863.87,13541,47983,28.02
ADANIPORTS,EQ,2022-05-27,701.50,714.10,714.10,697.00,703.95,703.10,703.40,5815428,40905.78,83301,943981,16.23
BEL,EQ,2022-05-27,226.00,230.00,232.65,227.20,230.70,230.90,230.01,3729241,8577.50,30154,1077756,28.90
BOSCHLTD,EQ,2022-05-27,13864.90,14049.95,14299.00,13970.00,14191.00,14185.75,14179.37,29521,4185.89,6003,13412,45.43
CUMMINSIND,EQ,2022-05-27,1028.25,1004.95,1026.05,967.05,1016.55,1015.25,1004.86,1459108,14662.06,54514,414541,28.41
DIXON,EQ,2022-05-27,3364.65,3399.00,3505.00,3395.00,3429.00,3421.15,3448.03,153798,5303.00,15789,20005,13.01
DLF,EQ,2022-05-27,319.85,324.00,329.80,319.15,323.00,324.55,324.30,5042715,16353.44,54839,657403,13.04
DMART,EQ,2022-05-27,3577.45,3605.00,3649.00,3586.00,3605.45,3613.85,3617.47,199688,7223.66,25095,57704,28.90
HAL,EQ,2022-05-27,1763.00,1790.00,1832.95,1771.00,1797.05,1794.15,1800.74,923405,16628.08,41341,205015,22.20
HINDALCO,EQ,2022-05-27,407.85,423.10,426.95,406.10,408.35,409.15,413.39,20350558,84127.74,214428,5354993,26.31
INDHOTEL,EQ,2022-05-27,220.40,226.05,227.00,222.80,225.60,225.05,224.85,3984085,8958.40,22170,1110911,27.88
INDIGO,EQ,2022-05-27,1816.20,1816.20,1842.85,1797.50,1826.00,1821.85,1819.57,1030081,18743.01,44219,114303,11.10
LT,EQ,2022-05-27,1564.55,1575.20,1606.00,1574.00,1603.00,1600.30,1590.00,1279218,20339.51,68946,481150,37.61
MANAPPURAM,EQ,2022-05-27,91.30,91.75,91.75,89.40,91.10,90.80,90.31,6691106,6042.72,30342,1764885,26.38
MARUTI,EQ,2022-05-27,7805.00,7925.00,7965.90,7833.00,7935.00,7942.95,7909.07,431411,34120.59,53387,115636,26.80
PAYTM,EQ,2022-05-27,606.00,607.00,624.00,604.00,615.00,616.30,614.29,3765017,23128.27,69670,406271,10.79
PGEL,EQ,2022-05-27,682.05,688.40,710.50,683.30,692.00,691.80,694.40,33321,231.38,2924,11493,34.49
SBIN,EQ,2022-05-27,468.90,471.40,475.00,467.50,468.00,468.95,470.69,10977001,51667.83,160651,2866709,26.12
SUZLON,EQ,2022-05-27,7.85,7.85,7.95,7.55,7.70,7.70,7.67,46294188,3553.03,43299,26866102,58.03
TRENT,EQ,2022-05-27,1048.95,1053.00,1074.90,1045.50,1069.00,1068.45,1063.93,293538,3123.05,13371,100781,34.33
