symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-05-16,2290.60,2308.00,2349.00,2224.60,2252.70,2251.80,2271.59,154711,3514.40,12403,39581,25.58
ADANIPORTS,EQ,2022-05-16,705.90,715.00,728.15,704.00,716.90,712.50,716.89,5606071,40189.24,97946,1269827,22.65
BEL,EQ,2022-05-16,218.75,218.80,227.55,216.30,227.30,226.85,224.48,5086179,11417.30,40692,1784151,35.08
BOSCHLTD,EQ,2022-05-16,13098.70,13300.00,13330.00,13075.40,13239.00,13209.55,13207.16,17260,2279.56,4752,5346,30.97
CUMMINSIND,EQ,2022-05-16,1000.30,985.00,1011.50,970.70,991.80,992.50,991.99,437523,4340.18,26790,145374,33.23
DIXON,EQ,2022-05-16,3371.40,3403.00,3425.00,3180.55,3347.20,3342.90,3304.86,702758,23225.18,74436,151673,21.58
DLF,EQ,2022-05-16,318.90,321.00,331.50,317.55,327.30,327.35,326.36,4588718,14975.93,56392,540432,11.78
DMART,EQ,2022-05-16,3230.60,3260.00,3620.00,3186.00,3565.00,3561.10,3467.52,1871384,64890.59,152299,409390,21.88
HAL,EQ,2022-05-16,1509.90,1531.00,1610.00,1521.85,1608.85,1600.40,1571.94,1067130,16774.69,43900,242368,22.71
HINDALCO,EQ,2022-05-16,388.00,395.80,400.80,385.00,393.00,390.95,392.35,13900633,54538.77,140183,4071437,29.29
INDHOTEL,EQ,2022-05-16,218.40,220.40,229.15,217.35,225.00,224.55,224.80,6118575,13754.78,38303,2369477,38.73
INDIGO,EQ,2022-05-16,1624.80,1644.00,1666.00,1607.60,1659.20,1654.60,1648.66,498742,8222.55,32084,193567,38.81
LT,EQ,2022-05-16,1534.50,1550.00,1567.50,1539.45,1553.00,1542.90,1549.72,1775914,27521.76,67805,958388,53.97
MANAPPURAM,EQ,2022-05-16,99.05,100.00,101.60,98.35,101.50,101.05,100.05,4300209,4302.42,26252,1071841,24.93
MARUTI,EQ,2022-05-16,7101.95,7157.00,7305.35,7150.00,7262.00,7247.60,7253.43,369545,26804.69,62720,102521,27.74
PAYTM,EQ,2022-05-16,543.15,555.00,599.40,547.60,590.00,591.50,573.73,5561715,31909.03,118897,831516,14.95
PGEL,EQ,2022-05-16,625.65,625.70,654.00,596.45,616.00,618.00,615.54,42846,263.73,4325,23105,53.93
SBIN,EQ,2022-05-16,444.65,445.00,461.50,438.85,456.00,455.00,454.93,27940958,127110.54,283950,8746208,31.30
SUZLON,EQ,2022-05-16,8.80,9.00,9.10,8.80,9.00,8.95,8.94,22964983,2052.99,23600,7654681,33.33
TRENT,EQ,2022-05-16,1032.00,1024.00,1045.05,1005.10,1041.90,1039.15,1024.22,536424,5494.16,32753,172133,32.09
