symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-02-19,40075,14269,35.61
ADANIPORTS,EQ,2020-02-19,2057811,609775,29.63
BEL,EQ,2020-02-19,9725333,3534532,36.34
BOSCHLTD,EQ,2020-02-19,10379,1883,18.14
CUMMINSIND,EQ,2020-02-19,292470,106902,36.55
DIXON,EQ,2020-02-19,57079,29785,52.18
DLF,EQ,2020-02-19,7405952,759370,10.25
DMART,EQ,2020-02-19,1759543,558563,31.74
HAL,EQ,2020-02-19,255096,51136,20.05
HINDALCO,EQ,2020-02-19,4317249,896770,20.77
INDHOTEL,EQ,2020-02-19,791951,580955,73.36
INDIGO,EQ,2020-02-19,634197,112638,17.76
LT,EQ,2020-02-19,1820353,972869,53.44
MANAPPURAM,EQ,2020-02-19,7135132,2044870,28.66
MARUTI,EQ,2020-02-19,1033939,306845,29.68
PGEL,EQ,2020-02-19,27766,16320,58.78
SBIN,EQ,2020-02-19,39846727,8272416,20.76
SBIN,N2,2020-02-19,125,120,96.00
SBIN,N5,2020-02-19,368,354,96.20
SBIN,N6,2020-02-19,4,3,75.00
SUZLON,EQ,2020-02-19,7438068,4572414,61.47
TRENT,EQ,2020-02-19,656923,221323,33.69
