symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-10-13,83677,20068,23.98
BEL,EQ,2010-10-13,126754,57497,45.36
BOSCHLTD,EQ,2010-10-13,3008,1806,60.04
CUMMINSIND,EQ,2010-10-13,204965,160500,78.31
DLF,EQ,2010-10-13,4325781,1540828,35.62
HINDALCO,EQ,2010-10-13,6387491,2849587,44.61
INDHOTEL,EQ,2010-10-13,909048,381146,41.93
INDHOTEL,N4,2010-10-13,1584,1274,80.43
LT,EQ,2010-10-13,1684008,996172,59.15
MANAPPURAM,EQ,2010-10-13,611727,387136,63.29
MARUTI,EQ,2010-10-13,1201084,732781,61.01
MARUTI,IL,2010-10-13,300000,300000,100.00
SBIN,EQ,2010-10-13,1543297,672961,43.61
SUZLON,EQ,2010-10-13,13234072,3404860,25.73
TRENT,EQ,2010-10-13,20962,7265,34.66
TRENT,Q1,2010-10-13,10634,6296,59.21
TRENT,Q2,2010-10-13,224,115,51.34
