symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-10-15,49945,11026,22.08
BEL,EQ,2010-10-15,93735,60000,64.01
BOSCHLTD,EQ,2010-10-15,573,286,49.91
CUMMINSIND,EQ,2010-10-15,113403,73689,64.98
DLF,EQ,2010-10-15,6988171,2220099,31.77
HINDALCO,EQ,2010-10-15,5394069,2567872,47.61
INDHOTEL,EQ,2010-10-15,440035,150408,34.18
INDHOTEL,N4,2010-10-15,429,327,76.22
LT,EQ,2010-10-15,991477,532220,53.68
MANAPPURAM,EQ,2010-10-15,2173603,557380,25.64
MARUTI,EQ,2010-10-15,597943,352260,58.91
SBIN,EQ,2010-10-15,1419890,512019,36.06
SUZLON,EQ,2010-10-15,10168430,1701523,16.73
TRENT,EQ,2010-10-15,10413,7333,70.42
TRENT,Q1,2010-10-15,4345,2843,65.43
TRENT,Q2,2010-10-15,166,166,100.00
