symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-10-07,307989,121577,39.47
BEL,EQ,2010-10-07,222854,97786,43.88
BOSCHLTD,EQ,2010-10-07,4851,2980,61.43
CUMMINSIND,EQ,2010-10-07,233360,178838,76.64
DLF,EQ,2010-10-07,5474323,1637027,29.90
HINDALCO,EQ,2010-10-07,11713223,4964978,42.39
INDHOTEL,EQ,2010-10-07,3867315,1844717,47.70
INDHOTEL,N4,2010-10-07,2590,1652,63.78
LT,EQ,2010-10-07,811659,545926,67.26
MANAPPURAM,EQ,2010-10-07,1344083,752045,55.95
MARUTI,EQ,2010-10-07,288753,132581,45.92
SBIN,EQ,2010-10-07,852716,374493,43.92
SUZLON,EQ,2010-10-07,23611806,4462209,18.90
TRENT,EQ,2010-10-07,41989,23310,55.51
TRENT,Q1,2010-10-07,51,51,100.00
