symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2016-05-18,1255,1264.9,1251.25,1257.8,1259,1259.25,21942,27610382.95,1748,INE117A01022
ADANIPORTS,EQ,2016-05-18,182.4,185.5,180.55,183.2,183.2,183.25,5909252,1081664845.75,48273,INE742F01042
BEL,EQ,2016-05-18,1130.1,1156,1125,1149.85,1150,1132.55,193245,221523552.65,13143,INE263A01016
BOSCHLTD,EQ,2016-05-18,21375.1,21480,20890,21052.85,21070,21603.3,20061,423436388,8255,INE323A01026
CUMMINSIND,EQ,2016-05-18,854.5,870,842.05,858.8,869,850.05,135039,115029571.05,6892,INE298A01020
DLF,EQ,2016-05-18,123.4,127.95,121.2,127.45,127.3,124.1,7739823,969730279.45,34422,INE271C01023
HINDALCO,EQ,2016-05-18,88.2,89.6,87.25,89.15,89.4,89.1,8076399,712920517.8,31787,INE038A01020
INDHOTEL,EQ,2016-05-18,115,120.5,113.4,114.5,113.9,115.35,2026309,235670687.8,26473,INE053A01029
INDIGO,EQ,2016-05-18,1045.45,1045.45,1020,1025.6,1021.95,1049.95,312255,321574703.95,13478,INE646L01027
LT,EQ,2016-05-18,1285.4,1312.2,1277.05,1309.85,1309.1,1291.1,1735672,2255342652.75,49129,INE018A01030
MANAPPURAM,EQ,2016-05-18,48.5,49.65,47.9,49.05,48.45,48.8,3060480,148773992.05,7749,INE522D01027
MARUTI,EQ,2016-05-18,3928.8,3939,3805.05,3914.9,3907.1,3950.7,1921044,7437328389.6,108452,INE585B01010
PGEL,EQ,2016-05-18,130,130,124.05,125.3,125.4,125.5,74637,9476910.25,478,INE457L01011
SBIN,EQ,2016-05-18,176.9,180.45,173.55,179.95,180,176.85,25345278,4524816977.15,137843,INE062A01020
SUZLON,EQ,2016-05-18,15.05,15.75,14.9,15.6,15.65,15.15,31080870,477622062.1,28438,INE040H01021
TRENT,EQ,2016-05-18,1770.55,1775,1750.8,1760.6,1760.05,1770.55,21379,37833173.3,719,INE849A01012
