symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2025-12-09,5051.00,5128.00,4981.00,5117.00,5108.00,5057.50,113585,575490155.00,15594,INE117A01022
ADANIPORTS,EQ,2025-12-09,1476.90,1499.20,1460.90,1497.20,1496.70,1480.50,1327921,1974623736.60,58661,INE742F01042
DMART,EQ,2025-12-09,3867.60,3920.00,3841.70,3910.00,3912.00,3867.60,255693,993930340.10,36802,INE192R01011
BEL,EQ,2025-12-09,385.05,391.00,380.55,389.45,390.20,386.40,19270896,7456257038.45,218711,INE263A01024
BOSCHLTD,EQ,2025-12-09,36660.00,36885.00,36285.00,36780.00,36840.00,36595.00,15770,577427950.00,7145,INE323A01026
CUMMINSIND,EQ,2025-12-09,4460.10,4496.00,4412.10,4479.10,4470.00,4467.00,405777,1812685184.00,38683,INE298A01020
DIXON,EQ,2025-12-09,13435.00,13630.00,13275.00,13517.00,13504.00,13563.00,235886,3178719128.00,52851,INE935N01020
DLF,EQ,2025-12-09,684.50,699.00,679.50,690.05,689.90,687.45,3060901,2109683970.20,58932,INE271C01023
ETERNAL,EQ,2025-12-09,284.55,292.30,280.30,291.70,291.75,285.25,27053864,7787708432.00,182312,INE758T01015
HINDALCO,EQ,2025-12-09,819.00,819.40,803.10,812.90,812.70,819.45,3394966,2756844838.90,89656,INE038A01020
HAL,EQ,2025-12-09,4272.50,4314.00,4187.00,4303.00,4311.00,4287.10,1674288,7120895229.10,89143,INE066F01020
INDIGO,EQ,2025-12-09,4901.00,5017.00,4817.00,4967.50,4988.00,4923.50,10230467,50255589558.50,500050,INE646L01027
LT,EQ,2025-12-09,3990.00,4019.90,3949.10,3997.50,3994.50,3996.70,1788464,7146399199.90,109657,INE018A01030
LENSKART,EQ,2025-12-09,408.60,417.85,402.00,408.45,408.60,407.90,2266469,929555704.15,32344,INE956O01016
MANAPPURAM,EQ,2025-12-09,272.00,277.50,268.50,275.20,274.75,271.75,2546678,696786077.80,25495,INE522D01027
MARUTI,EQ,2025-12-09,16051.00,16226.00,15985.00,16020.00,15990.00,16187.00,276388,4442488107.00,46812,INE585B01010
PAYTM,EQ,2025-12-09,1314.80,1321.50,1288.60,1316.70,1317.00,1321.00,2744749,3595761961.30,60855,INE982J01020
PGEL,EQ,2025-12-09,529.65,566.50,521.25,556.45,553.90,529.60,9378408,5148244118.65,111311,INE457L01029
SBIN,EQ,2025-12-09,954.80,964.00,950.45,959.35,960.50,956.40,9580294,9188300245.95,196017,INE062A01020
SUZLON,EQ,2025-12-09,51.99,52.77,51.00,52.55,52.64,51.78,64804664,3376827118.79,138941,INE040H01021
INDHOTEL,EQ,2025-12-09,719.40,729.80,707.80,727.75,725.70,718.10,3074691,2216994725.75,69738,INE053A01029
TRENT,EQ,2025-12-09,4049.60,4118.10,3988.00,4085.40,4084.10,4090.50,1671211,6787737731.50,139972,INE849A01020
