symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2026-02-27,602254,434382,72.13
ADANIPORTS,EQ,2026-02-27,1596106,985231,61.73
BEL,EQ,2026-02-27,22732811,16529407,72.71
BOSCHLTD,EQ,2026-02-27,32321,17656,54.63
CUMMINSIND,EQ,2026-02-27,944558,677494,71.73
DIXON,EQ,2026-02-27,1359438,352892,25.96
DLF,EQ,2026-02-27,4023729,2363718,58.74
DMART,EQ,2026-02-27,478983,294047,61.39
ETERNAL,EQ,2026-02-27,57272916,30658584,53.53
HAL,EQ,2026-02-27,2191138,1442946,65.85
HINDALCO,EQ,2026-02-27,5418634,3565236,65.80
INDHOTEL,EQ,2026-02-27,4968047,3721248,74.90
INDIGO,EQ,2026-02-27,1199332,820330,68.40
LENSKART,EQ,2026-02-27,5845971,1806785,30.91
LT,EQ,2026-02-27,2357853,1664003,70.57
MANAPPURAM,EQ,2026-02-27,6870390,3573965,52.02
MARUTI,EQ,2026-02-27,478164,325017,67.97
PAYTM,EQ,2026-02-27,3019796,1678655,55.59
PGEL,EQ,2026-02-27,1612812,473175,29.34
SBIN,EQ,2026-02-27,10700355,6985916,65.29
SUZLON,EQ,2026-02-27,85724851,51221997,59.75
TRENT,EQ,2026-02-27,976499,447102,45.79
