,11-Mar-2019
The Nifty witnessed an intraday movement of about 121.05 points.The closing index was 1.2 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 34748.64
, Traded Quantity (in Lakhs), 17581.29
, Number of Trades, 12346682
, Total Market Capitalisation (Rs. Crores), 14524773.63

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11035.40,     11068.75,     11180.90,     11059.85,     11168.05,132.65
,NIFTY50 EQL Wgt,     12178.80,     12227.65,     12404.95,     12214.65,     12393.70,214.9
,NIFTY100 EQL Wgt,     13009.00,     13059.80,     13276.70,     13047.05,     13269.65,260.65
,NIFTY100 LowVol30,      8563.25,      8589.40,      8677.60,      8583.45,      8665.10,101.85
,NIFTY Alpha 50,     11820.10,     11841.55,     11972.55,     11838.20,     11961.15,141.05
,NIFTY MIDCAP 150,      6197.55,      6217.75,      6320.65,      6217.50,      6317.80,120.25
,NIFTY SMLCAP 50,      3082.70,      3095.00,      3167.85,      3092.25,      3163.90,81.2
,NIFTY SMLCAP 250,      5253.80,      5273.65,      5356.20,      5272.30,      5352.65,98.85
,NIFTY MIDSML 400,      5865.75,      5885.85,      5980.55,      5885.55,      5978.50,112.75
,NIFTY200 QUALTY30,      9549.95,      9581.45,      9705.85,      9577.05,      9699.90,149.95
,Nifty IT,     15408.70,     15432.90,     15500.75,     15349.60,     15388.50,-20.2
,Nifty Next 50,     27458.20,     27573.25,     28106.15,     27546.60,     28087.55,629.35
,Nifty Bank,     27761.80,     27840.10,     28035.60,     27791.25,     27966.65,204.85
,NIFTY MIDCAP 100,     17379.15,     17427.40,     17763.40,     17426.40,     17750.45,371.3
,Nifty 500,      9211.05,      9240.80,      9353.40,      9235.60,      9345.60,134.55
,Nifty 100,     11225.00,     11260.65,     11387.35,     11251.75,     11375.70,150.7
,Nifty Midcap 50,      4795.50,      4812.30,      4916.90,      4810.95,      4912.10,116.6
,Nifty Realty,       236.50,       237.35,       239.40,       237.30,       238.65,2.15
,Nifty Infra,      3038.55,      3050.00,      3120.90,      3047.35,      3111.85,73.3
,Nifty Energy,     15352.55,     15412.85,     15821.40,     15386.85,     15770.95,418.4
,Nifty FMCG,     29945.75,     30069.20,     30290.80,     29977.35,     30256.40,310.65
,Nifty MNC,     13201.65,     13251.45,     13440.50,     13239.35,     13428.45,226.8
,Nifty Pharma,      9021.85,      9052.95,      9168.45,      9047.15,      9155.05,133.2
,Nifty PSE,      3383.15,      3401.80,      3501.10,      3395.75,      3470.05,86.9
,Nifty PSU Bank,      2937.30,      2972.80,      3018.55,      2960.60,      3006.95,69.65
,Nifty Serv Sector,     15182.25,     15222.25,     15320.55,     15207.05,     15292.40,110.15
,India VIX,14.9400,14.9400,15.3800,13.6700,14.8950,-0.0450
,Nifty Auto,      8582.60,      8610.00,      8793.55,      8607.85,      8782.70,200.1
,Nifty Metal,      2947.95,      2967.60,      3033.95,      2961.90,      3028.85,80.9
,Nifty Media,      2461.25,      2481.60,      2495.10,      2464.45,      2481.55,20.3
,NIFTY SMLCAP 100,      6350.00,      6371.95,      6506.65,      6369.10,      6501.10,151.1
,Nifty 200,      5788.80,      5806.90,      5876.95,      5803.25,      5871.80,83
,Nifty Div Opps 50,      2608.35,      2617.65,      2648.35,      2615.10,      2641.90,33.55
,Nifty Commodities,      3434.10,      3451.90,      3527.15,      3447.55,      3517.45,83.35
,Nifty Consumption,      4786.65,      4806.55,      4888.00,      4801.10,      4883.20,96.55
,Nifty Fin Service,     11619.60,     11649.35,     11737.20,     11637.25,     11721.05,101.45
,Nifty50 Div Point,       133.53,       133.53,       133.53,       133.53,       133.53,0
,Nifty100 Liq 15,      3765.35,      3787.45,      3860.85,      3780.35,      3855.10,89.75
,Nifty CPSE,      2119.10,      2133.70,      2193.00,      2127.95,      2164.95,45.85
,Nifty GrowSect 15,      6203.10,      6225.45,      6296.80,      6218.30,      6292.40,89.3
,Nifty50 PR 2x Lev,      4620.95,      4646.50,      4739.70,      4639.95,      4729.65,108.7
,Nifty50 PR 1x Inv,       412.00,       411.00,       411.30,       406.85,       407.30,-4.7
,Nifty50 TR 2x Lev,      5875.90,      5908.35,      6026.85,      5900.05,      6014.10,138.2
,Nifty50 TR 1x Inv,       365.45,       364.55,       364.80,       360.85,       361.25,-4.2
,Nifty50 Value 20,      5358.90,      5377.30,      5434.70,      5371.00,      5427.45,68.55
,Nifty Mid Liq 15,      4043.85,      4054.85,      4159.20,      4052.20,      4153.70,109.85
,Nifty Pvt Bank,     15845.40,     15871.65,     16001.30,     15840.95,     15960.25,114.85
,NIFTY100 Qualty30,      2638.05,      2646.80,      2677.35,      2644.45,      2675.30,37.25
,Nifty GS 8 13Yr,      1835.98,      1836.35,      1838.53,      1835.75,      1836.81,.83
,Nifty GS 10Yr,      1699.60,      1699.94,      1703.75,      1699.61,      1701.13,1.53
,Nifty GS 10Yr Cln,       906.15,       906.15,       908.20,       905.96,       906.79,.64
,Nifty GS 4 8Yr,      1967.64,      1968.04,      1969.92,      1967.90,      1968.03,.39
,Nifty GS 11 15Yr,      1920.30,      1920.71,      1922.80,      1919.94,      1919.94,-.36
,Nifty GS 15YrPlus,      2050.60,      2051.03,      2055.76,      2051.03,      2055.03,4.43
,Nifty GS Compsite,      1874.94,      1875.33,      1878.45,      1875.33,      1876.75,1.81

,ADVANCES,1312
,DECLINES,524
,UNCHANGED,101

,Total securities that have hit their price bands today,261

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1267.10,      1304.10,2.92,1255.65
,INFY,EQ,       712.35,       711.25,-0.15,707.24
,AXISBANK,EQ,       733.40,       734.50,0.15,695.68
,SBIN,EQ,       281.20,       287.35,2.19,658.72
,TCS,EQ,      2022.70,      2014.80,-0.39,627.66
,HDFC,EQ,      1884.05,      1897.55,0.72,600.87
,EICHERMOT,EQ,     21871.05,     22972.45,5.04,561.04
,MARUTI,EQ,      6967.70,      7081.90,1.64,510.05
,BHARTIARTL,EQ,       308.70,       333.80,8.13,500.76
,YESBANK,EQ,       232.30,       236.30,1.72,499.87
,HDFCBANK,EQ,      2128.20,      2128.45,0.01,491.62
,COALINDIA,EQ,       234.90,       243.40,3.62,482.28
,TATAMOTORS,EQ,       181.20,       181.85,0.36,467.96
,IBULHSGFIN,EQ,       702.00,       718.95,2.41,444.27
,ITC,EQ,       292.00,       292.95,0.33,431.59
,ICICIBANK,EQ,       370.60,       375.85,1.42,430.26
,HINDPETRO,EQ,       249.85,       263.40,5.42,402.44
,RBLBANK,EQ,       638.10,       642.90,0.75,397.68
,NTPC,EQ,       152.20,       151.40,-0.53,388.49
,INDUSINDBK,EQ,      1518.00,      1514.60,-0.22,373.49
,BPCL,EQ,       367.35,       387.05,5.36,363.31
,LT,EQ,      1339.40,      1346.55,0.53,357.97
,BAJAJ-AUTO,EQ,      2955.70,      3000.55,1.52,342.95
,BAJFINANCE,EQ,      2768.30,      2791.05,0.82,326.47
,TATASTEEL,EQ,       507.85,       520.65,2.52,305.79

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BHARTIARTL,EQ,       333.80,       308.70,8.13
,HINDPETRO,EQ,       263.40,       249.85,5.42
,BPCL,EQ,       387.05,       367.35,5.36
,EICHERMOT,EQ,     22972.45,     21871.05,5.04
,INFRATEL,EQ,       319.70,       305.50,4.65

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,NTPC,EQ,       151.40,       152.20,-0.53
,TECHM,EQ,       807.15,       811.35,-0.52
,ZEEL,EQ,       453.00,       455.10,-0.46
,HCLTECH,EQ,      1004.40,      1009.05,-0.46
,TCS,EQ,      2014.80,      2022.70,-0.39

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        39.35,                   568186.00,14544
,21STCENMGM,EQ,        18.30,                    29842.80,1633
,3IINFOTECH,EQ,         3.70,                  8909131.60,2440448
,3MINDIA,EQ,     24540.40,                151454453.05,6115
,3PLAND,EQ,        11.45,                     6243.25,560
,5PAISA,EQ,       231.60,                  1109839.80,4804
,63MOONS,EQ,        82.65,                 15136488.30,183097
,8KMILES,EQ,       108.70,                 18769824.55,170736
,A2ZINFRA,BE,        17.75,                  8220160.50,464084
,AAKASH,SM,        20.50,                    80000.00,4000
,AARON,SM,        42.00,                   126000.00,3000
,AARTIDRUGS,EQ,       665.05,                111496290.20,162086
,AARTIIND,EQ,      1478.60,                218673591.80,147391
,AARVEEDEN,EQ,        23.90,                   284474.65,12037
,AAVAS,EQ,      1239.95,                 82146564.50,66318
,ABAN,EQ,        74.45,                 44986272.20,599146
,ABBOTINDIA,EQ,      7397.05,                 19637011.25,2650
,ABFRL,EQ,       225.80,                144124321.80,641221
,ABGSHIP,BZ,         1.80,                    13217.40,7343
,ABSLNN50ET,EQ,       291.05,                    15140.30,52
,ACCELYA,EQ,       929.80,                  2927428.65,3131
,ACE,EQ,        98.85,                 28814523.50,293623
,ADANIENT,EQ,       139.05,                355797755.50,2550759
,ADANIGAS,EQ,       117.25,                 78595968.20,669356
,ADANIGREEN,EQ,        36.15,                 18532940.85,515567
,ADANIPOWER,EQ,        51.75,               1216794511.45,23678985
,ADANITRANS,EQ,       210.15,                 33372277.80,158339
,ADFFOODS,EQ,       256.20,                  3246827.65,12673
,ADHUNIK,EQ,         1.85,                    19893.05,10753
,ADHUNIKIND,EQ,        54.30,                   671248.15,12392
,ADLABS,EQ,         9.35,                  1374520.05,146779
,ADORWELD,EQ,       346.10,                  2116113.30,6123
,ADROITINFO,EQ,        19.75,                    69400.75,3578
,ADSL,EQ,        15.45,                   863571.60,55655
,ADVANIHOTR,EQ,        69.10,                   836491.65,12009
,ADVENZYMES,EQ,       189.55,                274405745.30,1434333
,AEGISCHEM,EQ,       205.95,                 41671420.65,202011
,AGARIND,EQ,       170.20,                  1265673.45,7405
,AGCNET,EQ,       110.00,                   261871.60,2389
,AGLSL,EQ,        60.50,                  7987420.25,131904
,AGRITECH,EQ,        52.05,                   199291.25,3811
,AGROPHOS,EQ,        60.10,                   448740.55,7481
,AHIMSA,SM,        27.25,                   445200.00,18000
,AHLADA,SM,       107.00,                   107000.00,1000
,AHLEAST,EQ,       242.05,                    91173.80,376
,AHLUCONT,EQ,       329.40,                  6580401.00,20210
,AHLWEST,EQ,       342.30,                      684.60,2
,AIAENG,EQ,      1792.80,                 61628281.40,34263
,AIFL,BE,        16.10,                   372827.70,23157
,AIONJSW,EQ,        29.05,                  2080055.10,71081
,AIRAN,SM,        61.00,                   602250.00,10000
,AIROLAM,SM,        31.00,                    93000.00,3000
,AISL,SM,        68.00,                   417060.00,6000
,AJANTPHARM,EQ,       986.15,                434079783.65,443013
,AJMERA,EQ,       173.15,                  9471157.50,54590
,AJOONI,SM,        24.15,                   387000.00,16000
,AKSHARCHEM,EQ,       341.55,                   891929.05,2603
,AKSHOPTFBR,EQ,        20.75,                 13352225.40,648018
,AKZOINDIA,EQ,      1742.20,                  8369239.85,4826
