symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-05-19,1973172,914018,46.32
BEL,EQ,2009-05-19,134909,83947,62.22
BOSCHLTD,EQ,2009-05-19,3760,3074,81.76
CUMMINSIND,EQ,2009-05-19,254044,161343,63.51
DLF,EQ,2009-05-19,57111448,15896912,27.83
HINDALCO,EQ,2009-05-19,14493952,6907083,47.65
INDHOTEL,EQ,2009-05-19,3377427,1951046,57.77
INDHOTEL,N4,2009-05-19,1452,596,41.05
LT,EQ,2009-05-19,10360285,5375187,51.88
MARUTI,EQ,2009-05-19,2296571,1570435,68.38
SBIN,EQ,2009-05-19,8802496,4072094,46.26
SUZLON,EQ,2009-05-19,66090397,18050747,27.31
TRENT,EQ,2009-05-19,9218,7358,79.82
TRENT,N1,2009-05-19,1,1,100.00
