symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-12-23,1165.85,1164.70,0.0010,0.0276,,0.5120
ADANIPORTS,2014-12-23,288.15,290.30,-0.0074,0.0241,,0.4471
BEL,2014-12-23,2736.50,2768.50,-0.0116,0.0326,,0.6056
BOSCHLTD,2014-12-23,18538.25,18624.45,-0.0046,0.0218,,0.4050
CUMMINSIND,2014-12-23,851.45,854.95,-0.0041,0.0196,,0.3630
DLF,2014-12-23,133.50,133.65,-0.0011,0.0365,,0.6763
HINDALCO,2014-12-23,153.10,155.80,-0.0175,0.0254,,0.4776
INDHOTEL,2014-12-23,119.95,117.20,0.0232,0.0189,,0.3668
LT,2014-12-23,1497.80,1524.20,-0.0175,0.0142,,0.2751
MANAPPURAM,2014-12-23,32.40,32.75,-0.0107,0.0339,,0.6305
MARUTI,2014-12-23,3398.70,3393.50,0.0015,0.0137,,0.2541
PGEL,2014-12-23,81.20,80.30,0.0111,0.0399,,0.7413
SBIN,2014-12-23,307.20,307.70,-0.0016,0.0200,,0.3706
SUZLON,2014-12-23,13.30,13.75,-0.0333,0.0424,,0.8005
TRENT,2014-12-23,1395.00,1397.05,-0.0015,0.0190,,0.3515
