symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
PGEL,Q,2016-12-08,137,137,134.5,135.25,135.5,135.2,877,119007,14,INE457L01011
PGEL,Q,2016-12-09,137.00,137.00,134.50,135.25,135.50,135.20,877,119007.00,14,INE457L01011
PGEL,Q,2016-12-12,153.10,153.10,148.15,149.75,148.50,150.40,1646,247702.00,58,INE457L01011
PGEL,Q,2016-12-14,147.90,152.40,146.85,147.15,146.85,148.65,2956,441912.00,42,INE457L01011
PGEL,Q,2016-12-15,144.05,144.05,144.00,144.00,144.00,147.15,30,4320.00,3,INE457L01011
PGEL,Q,2016-12-16,146.75,158.00,142.10,143.10,143.10,144.00,5215,761361.00,74,INE457L01011
PGEL,Q,2016-12-19,140.00,144.30,138.00,138.75,138.75,143.10,1210,169929.00,28,INE457L01011
PGEL,Q,2016-12-20,140.80,140.90,136.50,136.65,137.25,138.75,1092,151066.00,35,INE457L01011
PGEL,Q,2016-12-21,137.00,138.95,136.10,136.55,136.10,136.65,4282,586846.00,18,INE457L01011
PGEL,Q,2016-12-22,132.00,132.50,129.10,130.05,130.05,136.55,856,111977.00,29,INE457L01011
PGEL,Q,2016-12-23,125.60,129.90,125.00,128.00,128.00,130.05,1860,235705.00,55,INE457L01011
PGEL,Q,2016-12-26,128.00,133.00,125.10,130.55,130.10,128.00,1245,159786.00,33,INE457L01011
PGEL,Q,2016-12-27,128.30,132.75,128.30,130.50,130.50,130.55,109,14323.00,12,INE457L01011
PGEL,Q,2016-12-28,133.55,136.00,129.70,130.80,130.80,130.50,1345,178911.00,40,INE457L01011
PGEL,Q,2016-12-29,133.35,134.00,129.40,132.80,132.80,130.80,719,94252.00,31,INE457L01011
PGEL,Q,2016-12-30,130.15,134.85,130.05,130.75,131.00,132.80,1783,234939.00,40,INE457L01011
PGEL,Q,2017-01-02,130.20,135.00,130.20,135.00,135.00,130.75,494,66260.00,29,INE457L01011
PGEL,Q,2017-01-03,136.80,136.80,132.50,133.20,132.50,135.00,180,24404.00,8,INE457L01011
PGEL,Q,2017-01-04,133.40,152.80,133.35,148.20,151.70,133.20,15815,2306652.00,444,INE457L01011
PGEL,Q,2017-01-05,151.65,155.00,147.00,149.55,149.55,148.20,1690,256446.00,67,INE457L01011
PGEL,Q,2017-01-06,152.75,179.45,151.60,179.40,179.40,149.55,105362,18498654.00,1217,INE457L01011
PGEL,Q,2017-01-09,179.90,183.00,167.10,178.75,178.75,179.40,45647,8062104.00,884,INE457L01011
PGEL,Q,2017-01-10,180.30,180.30,174.30,175.45,174.85,178.75,2906,513770.00,98,INE457L01011
PGEL,Q,2017-01-11,177.25,177.65,164.40,165.45,165.00,175.45,6729,1144896.00,203,INE457L01011
PGEL,Q,2017-01-12,169.50,184.30,167.40,172.05,172.05,165.45,26577,4756155.00,1116,INE457L01011
PGEL,Q,2017-01-13,174.00,175.65,164.90,166.10,166.10,172.05,11521,1932645.00,185,INE457L01011
PGEL,Q,2017-01-16,165.00,167.70,161.50,162.15,162.15,166.10,1888,309777.00,59,INE457L01011
PGEL,Q,2017-01-17,164.15,166.90,162.30,165.15,165.15,162.15,1352,222477.00,56,INE457L01011
PGEL,Q,2017-01-18,164.90,167.45,163.60,167.40,167.45,165.15,570,93923.00,22,INE457L01011
PGEL,Q,2017-01-19,163.30,174.65,163.00,170.65,171.50,167.40,6663,1134884.00,259,INE457L01011
PGEL,Q,2017-01-20,169.00,169.00,165.00,165.75,165.00,170.65,1543,255556.00,62,INE457L01011
PGEL,Q,2017-01-23,170.00,172.35,168.00,170.85,168.00,165.75,3249,552333.00,38,INE457L01011
PGEL,Q,2017-01-24,168.00,178.00,166.25,167.70,167.70,170.85,2618,446189.00,67,INE457L01011
PGEL,Q,2017-01-25,169.30,189.50,158.05,160.10,160.10,167.70,165963,28361632.00,3820,INE457L01011
PGEL,Q,2017-01-27,161.85,165.00,155.00,158.85,158.85,160.10,23270,3726674.00,506,INE457L01011
PGEL,Q,2017-01-30,160.05,165.00,158.65,163.90,164.40,158.85,8276,1348821.00,257,INE457L01011
PGEL,Q,2017-01-31,160.10,163.10,160.10,161.50,161.50,163.90,3728,603277.00,119,INE457L01011
PGEL,Q,2017-02-01,161.60,161.60,156.70,157.95,158.00,161.50,1554,245444.00,75,INE457L01011
PGEL,Q,2017-02-02,157.70,158.80,148.00,157.80,157.80,157.95,6865,1074458.00,190,INE457L01011
PGEL,Q,2017-02-03,156.00,189.35,155.70,187.60,187.60,157.80,167401,30868055.00,1806,INE457L01011
PGEL,Q,2017-02-06,189.00,202.00,185.00,190.30,190.15,187.60,166451,32145799.00,1134,INE457L01011
PGEL,Q,2017-02-07,190.45,190.45,185.55,188.50,188.05,190.30,2858,538497.00,90,INE457L01011
PGEL,Q,2017-02-08,187.00,196.45,187.00,192.00,192.00,188.50,31220,5995300.00,186,INE457L01011
PGEL,Q,2017-02-09,194.00,194.50,189.50,192.00,189.50,192.00,4034,776438.00,127,INE457L01011
PGEL,Q,2017-02-10,193.00,209.00,190.20,194.45,194.45,192.00,141470,27904432.00,1447,INE457L01011
PGEL,Q,2017-02-13,196.30,203.80,191.10,196.05,196.05,194.45,13054,2555703.00,376,INE457L01011
PGEL,Q,2017-02-14,193.00,195.00,190.60,194.05,193.95,196.05,6726,1298451.00,222,INE457L01011
PGEL,Q,2017-02-15,193.35,200.40,184.95,191.05,188.30,194.05,5302,1035952.00,257,INE457L01011
PGEL,Q,2017-02-16,193.05,197.35,183.70,193.10,193.10,191.05,4596,879694.00,137,INE457L01011
PGEL,Q,2017-02-17,193.05,195.00,190.70,191.50,190.70,193.10,1218,233949.00,47,INE457L01011
PGEL,Q,2017-02-20,189.70,195.00,189.70,191.40,191.40,191.50,4978,957151.00,196,INE457L01011
