symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
MARUTI,Q,2016-12-08,4873,4916,4835.2,4897.1,4897.1,4873.6,47678,233096214,4161,INE585B01010
MARUTI,Q,2016-12-09,4873.00,4916.00,4835.20,4897.10,4897.10,4873.60,47678,233096214.00,4161,INE585B01010
MARUTI,Q,2016-12-12,5235.00,5235.00,5122.00,5145.95,5155.00,5235.80,29668,153004657.00,2867,INE585B01010
MARUTI,Q,2016-12-14,5171.25,5211.95,5131.90,5142.10,5142.10,5160.85,25081,129499319.00,2460,INE585B01010
MARUTI,Q,2016-12-15,5080.00,5195.00,5080.00,5151.75,5150.05,5142.10,32778,169058721.00,3000,INE585B01010
MARUTI,Q,2016-12-16,5161.50,5205.00,5151.35,5183.75,5183.75,5151.75,28566,148013726.00,2673,INE585B01010
MARUTI,Q,2016-12-19,5150.00,5192.20,5107.50,5120.10,5115.30,5183.75,22209,114004449.00,2493,INE585B01010
MARUTI,Q,2016-12-20,5130.00,5148.00,5074.15,5102.35,5102.35,5120.10,27880,142412118.00,3374,INE585B01010
MARUTI,Q,2016-12-21,5145.00,5170.95,5076.00,5144.65,5169.00,5102.35,22065,113261055.00,2448,INE585B01010
MARUTI,Q,2016-12-22,5149.50,5150.00,5052.45,5084.25,5084.25,5144.65,44231,224811941.00,3873,INE585B01010
MARUTI,Q,2016-12-23,5052.15,5220.00,5042.50,5193.25,5193.25,5084.25,144327,736855639.00,5693,INE585B01010
MARUTI,Q,2016-12-26,5189.00,5258.00,5155.00,5164.85,5164.85,5193.25,50285,261151965.00,5523,INE585B01010
MARUTI,Q,2016-12-27,5190.40,5250.00,5116.90,5226.90,5226.90,5164.85,40286,209052806.00,4331,INE585B01010
MARUTI,Q,2016-12-28,5265.00,5276.00,5218.20,5230.85,5230.85,5226.90,45726,239849999.00,4135,INE585B01010
MARUTI,Q,2016-12-29,5234.00,5340.00,5218.00,5312.30,5312.30,5230.85,35580,187761822.00,4111,INE585B01010
MARUTI,Q,2016-12-30,5353.00,5374.20,5311.00,5323.00,5323.00,5312.30,41704,222869513.00,4852,INE585B01010
MARUTI,Q,2017-01-02,5348.85,5479.50,5270.00,5466.10,5466.10,5323.00,77013,415160807.00,7464,INE585B01010
MARUTI,Q,2017-01-03,5470.00,5524.40,5430.85,5510.30,5510.30,5466.10,47332,259545617.00,5633,INE585B01010
MARUTI,Q,2017-01-04,5525.00,5555.00,5491.20,5509.55,5509.55,5510.30,29057,160479093.00,3899,INE585B01010
MARUTI,Q,2017-01-05,5530.00,5646.50,5513.45,5635.15,5635.15,5509.55,113136,630392396.00,7496,INE585B01010
MARUTI,Q,2017-01-06,5646.00,5662.85,5585.60,5613.10,5613.10,5635.15,125619,703049810.00,5245,INE585B01010
MARUTI,Q,2017-01-09,5625.00,5678.30,5611.00,5648.15,5648.15,5613.10,30841,174251965.00,3375,INE585B01010
MARUTI,Q,2017-01-10,5662.00,5690.50,5641.25,5675.35,5675.35,5648.15,27131,153793582.00,3554,INE585B01010
MARUTI,Q,2017-01-11,5694.75,5767.00,5694.75,5752.20,5752.20,5675.35,43476,249285596.00,4625,INE585B01010
MARUTI,Q,2017-01-12,5787.00,5790.00,5735.00,5785.35,5790.00,5752.20,737684,4267163510.00,4370,INE585B01010
MARUTI,Q,2017-01-13,5790.00,5796.00,5688.05,5701.10,5701.10,5785.35,29998,171784150.00,5020,INE585B01010
MARUTI,Q,2017-01-16,5700.00,5719.35,5663.00,5688.65,5688.65,5701.10,29120,165677667.00,3267,INE585B01010
MARUTI,Q,2017-01-17,5700.00,5718.45,5652.75,5666.50,5666.50,5688.65,47056,267662423.00,2546,INE585B01010
MARUTI,Q,2017-01-18,5689.85,5716.50,5666.00,5677.15,5677.15,5666.50,21549,122550860.00,2316,INE585B01010
MARUTI,Q,2017-01-19,5678.00,5727.05,5675.00,5714.30,5714.30,5677.15,17845,101719056.00,1836,INE585B01010
MARUTI,Q,2017-01-20,5720.00,5743.95,5644.00,5672.15,5672.15,5714.30,31088,177279491.00,3090,INE585B01010
MARUTI,Q,2017-01-23,5662.00,5710.15,5648.00,5703.80,5703.80,5672.15,16027,91094249.00,1561,INE585B01010
MARUTI,Q,2017-01-24,5705.00,5743.35,5688.00,5739.15,5739.15,5703.80,21509,123252233.00,2987,INE585B01010
MARUTI,Q,2017-01-25,5755.00,5820.75,5718.50,5796.80,5796.80,5739.15,108377,625850812.00,9688,INE585B01010
MARUTI,Q,2017-01-27,5801.00,5933.00,5801.00,5921.50,5921.50,5796.80,89187,525054797.00,6956,INE585B01010
MARUTI,Q,2017-01-30,5919.00,5936.50,5893.55,5900.95,5900.95,5921.50,18360,108458358.00,1929,INE585B01010
MARUTI,Q,2017-01-31,5900.95,5934.90,5876.00,5896.50,5896.50,5900.95,31121,183681266.00,3047,INE585B01010
MARUTI,Q,2017-02-01,5898.00,6194.90,5890.00,6172.85,6172.85,5896.50,162442,979532118.00,19475,INE585B01010
MARUTI,Q,2017-02-02,6180.00,6216.35,6132.00,6144.85,6144.85,6172.85,50347,310561793.00,5428,INE585B01010
MARUTI,Q,2017-02-03,6150.00,6155.00,6098.20,6118.00,6118.00,6144.85,22793,139550091.00,2848,INE585B01010
MARUTI,Q,2017-02-06,6132.25,6185.85,6123.05,6151.20,6151.20,6118.00,44370,272872119.00,3405,INE585B01010
MARUTI,Q,2017-02-07,6169.00,6221.45,6144.05,6205.90,6205.90,6151.20,33586,207950323.00,3434,INE585B01010
MARUTI,Q,2017-02-08,6220.00,6230.30,6164.55,6193.70,6193.70,6205.90,38426,238032908.00,3433,INE585B01010
