symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
CUMMINSIND,Q,2016-12-08,780.5,780.5,763.15,766.05,765.5,778.5,7495,5755269,746,INE298A01020
CUMMINSIND,Q,2016-12-09,780.50,780.50,763.15,766.05,765.50,778.50,7495,5755269.00,746,INE298A01020
CUMMINSIND,Q,2016-12-12,800.00,800.40,774.00,776.20,776.20,795.85,5304,4159850.00,717,INE298A01020
CUMMINSIND,Q,2016-12-14,784.50,787.05,772.00,783.60,783.60,781.25,3934,3066791.00,460,INE298A01020
CUMMINSIND,Q,2016-12-15,780.50,808.00,775.30,800.65,800.65,783.60,12319,9853314.00,1630,INE298A01020
CUMMINSIND,Q,2016-12-16,803.00,830.80,802.85,817.65,814.50,800.65,33131,27113681.00,2749,INE298A01020
CUMMINSIND,Q,2016-12-19,818.00,818.00,802.00,807.50,809.00,817.65,9564,7745674.00,815,INE298A01020
CUMMINSIND,Q,2016-12-20,810.00,814.50,799.75,801.95,810.00,807.50,9899,7973797.00,663,INE298A01020
CUMMINSIND,Q,2016-12-21,811.25,811.90,802.00,808.15,809.40,801.95,4780,3856810.00,361,INE298A01020
CUMMINSIND,Q,2016-12-22,803.65,809.00,796.45,803.20,804.90,808.15,25891,20849670.00,608,INE298A01020
CUMMINSIND,Q,2016-12-23,802.75,805.00,780.85,799.15,799.15,803.20,6434,5113146.00,686,INE298A01020
CUMMINSIND,Q,2016-12-26,798.00,802.35,783.20,791.90,790.20,799.15,6234,4939987.00,639,INE298A01020
CUMMINSIND,Q,2016-12-27,790.00,801.20,780.50,799.60,799.10,791.90,3838,3057600.00,452,INE298A01020
CUMMINSIND,Q,2016-12-28,805.00,813.95,798.60,810.80,810.80,799.60,5631,4554577.00,815,INE298A01020
CUMMINSIND,Q,2016-12-29,814.15,818.00,804.80,810.40,813.00,810.80,7191,5839529.00,924,INE298A01020
CUMMINSIND,Q,2016-12-30,812.00,822.00,806.20,816.75,812.65,810.40,6805,5541960.00,934,INE298A01020
CUMMINSIND,Q,2017-01-02,817.55,825.50,815.80,824.00,824.00,816.75,6596,5418226.00,575,INE298A01020
CUMMINSIND,Q,2017-01-03,825.00,855.00,825.00,843.30,843.30,824.00,16293,13633330.00,1230,INE298A01020
CUMMINSIND,Q,2017-01-04,845.00,853.30,803.00,808.75,808.75,843.30,25990,21310947.00,2916,INE298A01020
CUMMINSIND,Q,2017-01-05,815.50,819.55,808.00,815.95,815.95,808.75,5157,4207918.00,431,INE298A01020
CUMMINSIND,Q,2017-01-06,817.65,821.00,805.25,807.60,807.60,815.95,10506,8525213.00,1391,INE298A01020
CUMMINSIND,Q,2017-01-09,811.95,811.95,794.45,806.90,807.00,807.60,12837,10306377.00,1332,INE298A01020
CUMMINSIND,Q,2017-01-10,805.00,832.00,805.00,828.25,829.00,806.90,14095,11602845.00,1564,INE298A01020
CUMMINSIND,Q,2017-01-11,828.50,844.00,816.80,839.40,841.00,828.25,10089,8408193.00,1457,INE298A01020
CUMMINSIND,Q,2017-01-12,842.00,848.25,835.00,844.35,842.05,839.40,10018,8430796.00,1137,INE298A01020
CUMMINSIND,Q,2017-01-13,850.00,851.00,833.75,848.70,848.70,844.35,16761,14153247.00,1570,INE298A01020
CUMMINSIND,Q,2017-01-16,854.35,857.85,841.65,848.30,848.30,848.70,7797,6635641.00,1015,INE298A01020
CUMMINSIND,Q,2017-01-17,848.00,849.95,835.20,838.95,837.55,848.30,5062,4262689.00,996,INE298A01020
CUMMINSIND,Q,2017-01-18,838.40,840.00,830.00,834.00,830.00,838.95,4515,3764691.00,1050,INE298A01020
CUMMINSIND,Q,2017-01-19,833.80,839.00,827.00,831.10,831.10,834.00,4210,3499981.00,708,INE298A01020
CUMMINSIND,Q,2017-01-20,833.10,834.75,822.00,824.70,827.80,831.10,5660,4676936.00,908,INE298A01020
CUMMINSIND,Q,2017-01-23,832.55,839.55,825.00,836.70,836.70,824.70,4470,3719765.00,778,INE298A01020
CUMMINSIND,Q,2017-01-24,847.40,847.40,833.40,840.65,843.00,836.70,9583,8059127.00,1993,INE298A01020
CUMMINSIND,Q,2017-01-25,860.00,860.00,832.00,838.80,834.20,840.65,14486,12154826.00,1516,INE298A01020
CUMMINSIND,Q,2017-01-27,840.00,850.00,835.45,844.10,844.10,838.80,9306,7859876.00,910,INE298A01020
CUMMINSIND,Q,2017-01-30,847.45,858.50,841.60,850.15,850.85,844.10,16147,13738193.00,2222,INE298A01020
CUMMINSIND,Q,2017-01-31,846.00,849.65,837.00,839.25,838.00,850.15,21810,18379311.00,1991,INE298A01020
CUMMINSIND,Q,2017-02-01,840.05,853.85,826.35,848.95,848.95,839.25,193567,163782656.00,2067,INE298A01020
CUMMINSIND,Q,2017-02-02,875.10,919.00,875.10,902.50,902.50,848.95,255716,231874129.00,8865,INE298A01020
CUMMINSIND,Q,2017-02-03,900.00,906.35,884.05,889.35,890.00,902.50,26375,23594690.00,2529,INE298A01020
CUMMINSIND,Q,2017-02-06,899.00,920.00,894.90,912.20,912.20,889.35,37344,33842815.00,3872,INE298A01020
CUMMINSIND,Q,2017-02-07,913.25,915.00,900.00,903.95,903.95,912.20,20147,18311084.00,3297,INE298A01020
CUMMINSIND,Q,2017-02-08,902.00,913.00,900.05,906.30,906.30,903.95,18729,16973027.00,2748,INE298A01020
CUMMINSIND,Q,2017-02-09,908.10,911.00,897.30,906.20,906.20,906.30,7727,6999270.00,1600,INE298A01020
CUMMINSIND,Q,2017-02-10,907.50,909.00,886.05,894.85,890.00,906.20,8528,7650370.00,1126,INE298A01020
CUMMINSIND,Q,2017-02-13,893.20,896.50,871.45,875.05,875.05,894.85,8825,7753264.00,852,INE298A01020
CUMMINSIND,Q,2017-02-14,872.00,894.35,862.20,886.60,889.20,875.05,11560,10238177.00,1731,INE298A01020
CUMMINSIND,Q,2017-02-15,885.50,891.80,878.00,885.15,885.15,886.60,7173,6341734.00,1287,INE298A01020
CUMMINSIND,Q,2017-02-16,881.90,893.45,880.00,891.00,891.00,885.15,7365,6547057.00,1590,INE298A01020
CUMMINSIND,Q,2017-02-17,891.80,896.55,883.00,888.80,887.60,891.00,13550,12057887.00,1701,INE298A01020
CUMMINSIND,Q,2017-02-20,894.65,894.90,883.10,888.85,885.10,888.80,7838,6966765.00,921,INE298A01020
CUMMINSIND,Q,2017-02-21,889.65,918.00,876.05,903.75,903.75,888.85,24134,21832161.00,3176,INE298A01020
CUMMINSIND,Q,2017-02-22,903.10,903.30,885.10,888.95,885.10,903.75,106459,94761818.00,933,INE298A01020
CUMMINSIND,Q,2017-02-23,888.00,895.00,879.00,883.95,883.95,888.95,7611,6752777.00,822,INE298A01020
CUMMINSIND,Q,2017-02-27,895.00,897.50,886.00,892.80,894.00,883.95,10405,9278032.00,1171,INE298A01020
CUMMINSIND,Q,2017-02-28,890.00,900.50,882.65,885.55,885.55,892.80,83350,73856797.00,1029,INE298A01020
CUMMINSIND,Q,2017-03-01,889.05,890.40,879.00,883.65,883.65,885.55,5685,5035742.00,669,INE298A01020
CUMMINSIND,Q,2017-03-02,888.00,888.00,868.15,874.00,874.00,883.65,6109,5364519.00,786,INE298A01020
CUMMINSIND,Q,2017-03-03,875.80,883.00,875.00,878.25,875.60,874.00,4656,4091907.00,488,INE298A01020
CUMMINSIND,Q,2017-03-06,877.05,882.40,870.45,873.45,873.45,878.25,28793,25351825.00,688,INE298A01020
CUMMINSIND,Q,2017-03-07,872.00,876.25,863.10,866.30,866.30,873.45,4337,3771859.00,516,INE298A01020
CUMMINSIND,Q,2017-03-08,865.00,873.50,859.45,861.70,861.70,866.30,8665,7491898.00,656,INE298A01020
CUMMINSIND,Q,2017-03-09,861.40,865.50,856.95,859.40,859.40,861.70,3530,3037636.00,350,INE298A01020
CUMMINSIND,Q,2017-03-10,856.45,861.60,851.20,855.30,856.00,859.40,6809,5825760.00,539,INE298A01020
CUMMINSIND,Q,2017-03-14,865.00,865.10,842.90,848.55,848.55,855.30,11382,9724264.00,1528,INE298A01020
CUMMINSIND,Q,2017-03-15,848.55,874.50,848.55,870.95,867.10,848.55,87522,75160353.00,1300,INE298A01020
CUMMINSIND,Q,2017-03-16,875.00,890.00,875.00,887.40,882.05,870.95,140546,123731466.00,1510,INE298A01020
CUMMINSIND,Q,2017-03-17,888.00,900.85,881.60,892.55,892.55,887.40,8814,7864754.00,867,INE298A01020
CUMMINSIND,Q,2017-03-20,895.10,914.95,894.65,905.10,906.95,892.55,20177,18331095.00,1868,INE298A01020
CUMMINSIND,Q,2017-03-21,911.40,914.00,894.20,900.00,904.20,905.10,7802,7040811.00,639,INE298A01020
CUMMINSIND,Q,2017-03-22,893.15,908.75,887.05,903.65,907.00,900.00,8601,7708543.00,574,INE298A01020
CUMMINSIND,Q,2017-03-23,907.20,912.95,903.65,909.10,909.10,903.65,6063,5507417.00,583,INE298A01020
CUMMINSIND,Q,2017-03-24,912.05,930.00,910.00,923.90,919.00,909.10,35779,33061512.00,2233,INE298A01020
CUMMINSIND,Q,2017-03-27,935.50,943.75,919.00,926.30,926.30,923.90,16863,15722762.00,1607,INE298A01020
CUMMINSIND,Q,2017-03-28,928.15,943.00,925.65,937.15,937.15,926.30,18203,17093813.00,1423,INE298A01020
CUMMINSIND,Q,2017-03-29,937.25,950.50,929.65,933.25,933.25,937.15,18756,17696219.00,2055,INE298A01020
CUMMINSIND,Q,2017-03-30,939.95,945.00,935.55,942.65,941.10,933.25,10225,9619067.00,878,INE298A01020
