symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
LT,Q,2016-12-08,1371,1371.9,1350.25,1356.15,1356.15,1369.7,102718,139764051,4099,INE018A01030
LT,Q,2016-12-09,1371.00,1371.90,1350.25,1356.15,1356.15,1369.70,102718,139764051.00,4099,INE018A01030
LT,Q,2016-12-12,1361.50,1375.05,1356.05,1365.00,1365.00,1361.45,74083,101382428.00,2775,INE018A01030
LT,Q,2016-12-14,1371.05,1379.00,1357.95,1360.30,1360.30,1375.40,75256,102607787.00,2908,INE018A01030
LT,Q,2016-12-15,1354.80,1366.75,1349.10,1358.25,1358.25,1360.30,75459,102614416.00,3835,INE018A01030
LT,Q,2016-12-16,1358.30,1363.45,1353.00,1358.90,1358.90,1358.25,63637,86425586.00,2803,INE018A01030
LT,Q,2016-12-19,1360.00,1360.00,1341.10,1345.10,1345.10,1358.90,66559,89786740.00,4674,INE018A01030
LT,Q,2016-12-20,1345.00,1359.80,1341.25,1353.05,1353.05,1345.10,64840,87756939.00,3025,INE018A01030
LT,Q,2016-12-21,1355.00,1360.50,1340.00,1342.35,1342.35,1353.05,55457,74688207.00,3943,INE018A01030
LT,Q,2016-12-22,1342.00,1345.00,1313.80,1316.40,1316.40,1342.35,104498,138290080.00,5035,INE018A01030
LT,Q,2016-12-23,1316.40,1340.00,1302.00,1336.95,1336.95,1316.40,106642,141489059.00,5796,INE018A01030
LT,Q,2016-12-26,1334.00,1342.00,1319.50,1337.60,1337.60,1336.95,79870,106537246.00,4135,INE018A01030
LT,Q,2016-12-27,1338.00,1358.50,1330.00,1354.45,1354.45,1337.60,309405,414217670.00,4345,INE018A01030
LT,Q,2016-12-28,1355.00,1363.00,1345.00,1350.65,1350.65,1354.45,82355,111449060.00,3746,INE018A01030
LT,Q,2016-12-29,1338.00,1355.00,1332.45,1341.35,1341.35,1350.65,85081,114091862.00,4608,INE018A01030
LT,Q,2016-12-30,1350.00,1356.00,1343.45,1349.40,1349.40,1341.35,55913,75544464.00,2905,INE018A01030
LT,Q,2017-01-02,1350.00,1367.95,1350.00,1360.80,1360.80,1349.40,76664,104294800.00,3433,INE018A01030
LT,Q,2017-01-03,1360.80,1374.90,1352.10,1368.00,1368.00,1360.80,134470,183489646.00,5444,INE018A01030
LT,Q,2017-01-04,1370.55,1382.00,1370.00,1376.00,1376.00,1368.00,68234,93923125.00,3231,INE018A01030
LT,Q,2017-01-05,1383.00,1397.00,1378.00,1393.95,1393.95,1376.00,139312,193569801.00,5139,INE018A01030
LT,Q,2017-01-06,1398.00,1403.50,1388.00,1391.15,1391.15,1393.95,83126,116025845.00,4105,INE018A01030
LT,Q,2017-01-09,1391.00,1397.45,1376.00,1380.65,1376.00,1391.15,38486,53350820.00,1821,INE018A01030
LT,Q,2017-01-10,1376.00,1393.00,1376.00,1386.35,1386.35,1380.65,88724,122688920.00,3663,INE018A01030
LT,Q,2017-01-11,1396.00,1417.40,1395.90,1412.80,1412.80,1386.35,405459,568722709.00,6052,INE018A01030
LT,Q,2017-01-12,1412.80,1451.00,1412.80,1449.10,1449.10,1412.80,226069,325755434.00,11493,INE018A01030
LT,Q,2017-01-13,1457.00,1459.95,1432.65,1438.40,1438.40,1449.10,105355,151810763.00,4044,INE018A01030
LT,Q,2017-01-16,1435.10,1449.75,1433.00,1442.60,1442.60,1438.40,50796,73275933.00,2536,INE018A01030
LT,Q,2017-01-17,1443.00,1459.50,1441.10,1446.35,1446.35,1442.60,120221,174342090.00,4799,INE018A01030
LT,Q,2017-01-18,1445.00,1469.70,1445.00,1450.75,1450.75,1446.35,102963,150226047.00,5206,INE018A01030
LT,Q,2017-01-19,1450.00,1463.00,1442.10,1445.50,1445.50,1450.75,65467,94941732.00,2936,INE018A01030
LT,Q,2017-01-20,1449.00,1453.00,1410.00,1414.55,1414.55,1445.50,93958,134036473.00,4219,INE018A01030
LT,Q,2017-01-23,1415.90,1416.00,1383.00,1393.50,1393.50,1414.55,128307,179268517.00,6878,INE018A01030
LT,Q,2017-01-24,1395.00,1422.75,1395.00,1419.65,1419.65,1393.50,91966,130175736.00,5576,INE018A01030
LT,Q,2017-01-25,1420.05,1453.20,1420.05,1449.45,1449.45,1419.65,119535,172276357.00,5073,INE018A01030
