symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
PAYTM,Q,2021-11-18,1955.00,1961.05,1564.00,1564.15,1564.15,0.00,1006207,1724696745.00,99936,INE982J01020
PAYTM,Q,2021-11-22,1500.00,1518.15,1271.25,1360.30,1360.30,1564.15,1911761,2650466772.00,153294,INE982J01020
PAYTM,Q,2021-11-23,1358.00,1525.00,1358.00,1494.95,1494.95,1360.30,1116756,1630909102.00,76515,INE982J01020
PAYTM,Q,2021-11-24,1504.00,1790.00,1503.30,1753.15,1753.15,1494.95,1664157,2781577494.00,125346,INE982J01020
PAYTM,Q,2021-11-25,1768.00,1875.00,1710.85,1796.55,1796.55,1753.15,1230370,2211827832.00,88772,INE982J01020
PAYTM,Q,2021-11-26,1777.00,1832.00,1661.10,1781.15,1781.15,1796.55,412981,723852714.00,28580,INE982J01020
PAYTM,Q,2021-11-29,1720.00,1810.00,1700.00,1734.20,1734.20,1781.15,338638,596533547.00,23472,INE982J01020
PAYTM,Q,2021-11-30,1734.90,1769.10,1679.55,1701.30,1701.30,1734.20,150734,260155792.00,11795,INE982J01020
PAYTM,Q,2021-12-01,1707.00,1724.00,1629.10,1636.55,1636.55,1701.30,125786,210483297.00,14901,INE982J01020
PAYTM,Q,2021-12-02,1637.00,1673.45,1592.35,1600.45,1600.45,1636.55,62235,100792376.00,6232,INE982J01020
PAYTM,Q,2021-12-03,1608.05,1697.00,1599.40,1649.80,1649.80,1600.45,78345,129263657.00,9506,INE982J01020
PAYTM,Q,2021-12-06,1656.00,1679.00,1598.20,1603.80,1603.80,1649.80,62807,102807660.00,8128,INE982J01020
PAYTM,Q,2021-12-07,1626.90,1635.00,1571.30,1576.60,1576.60,1603.80,37606,59993344.00,4712,INE982J01020
PAYTM,Q,2021-12-08,1605.00,1609.00,1550.00,1553.80,1553.80,1576.60,36003,56544398.00,4390,INE982J01020
PAYTM,Q,2021-12-09,1553.80,1645.00,1525.00,1594.55,1594.55,1553.80,237625,377414966.00,21780,INE982J01020
PAYTM,Q,2021-12-10,1599.90,1610.00,1563.00,1566.65,1566.65,1594.55,100128,158083351.00,10266,INE982J01020
PAYTM,Q,2021-12-13,1584.00,1584.00,1547.15,1554.50,1554.50,1566.65,30035,46784797.00,3497,INE982J01020
PAYTM,Q,2021-12-14,1540.00,1553.75,1490.00,1495.45,1495.45,1554.50,59893,90750588.00,6735,INE982J01020
PAYTM,Q,2021-12-15,1429.00,1430.00,1297.70,1380.05,1380.05,1495.45,539887,734575250.00,42279,INE982J01020
PAYTM,Q,2021-12-16,1416.05,1430.00,1390.50,1399.30,1399.30,1380.05,228568,322646940.00,19560,INE982J01020
PAYTM,Q,2021-12-17,1406.10,1410.40,1308.15,1321.90,1321.90,1399.30,109594,148048743.00,12351,INE982J01020
PAYTM,Q,2021-12-20,1321.00,1328.90,1290.10,1304.85,1304.85,1321.90,217688,284097634.00,24141,INE982J01020
PAYTM,Q,2021-12-21,1310.00,1349.00,1300.00,1310.30,1310.30,1304.85,121772,161137029.00,12149,INE982J01020
PAYTM,Q,2021-12-22,1342.65,1350.00,1331.10,1343.05,1343.05,1310.30,50119,67179517.00,4531,INE982J01020
PAYTM,Q,2021-12-23,1355.00,1384.80,1345.00,1348.85,1348.85,1343.05,130548,177587501.00,11411,INE982J01020
PAYTM,Q,2021-12-24,1348.85,1380.00,1330.30,1369.50,1369.50,1348.85,120761,163390448.00,10257,INE982J01020
PAYTM,Q,2021-12-27,1368.05,1368.05,1335.90,1344.75,1344.75,1369.50,42812,57573962.00,3460,INE982J01020
PAYTM,Q,2021-12-28,1349.95,1364.00,1345.50,1351.90,1351.90,1344.75,32777,44451085.00,3100,INE982J01020
PAYTM,Q,2021-12-29,1359.00,1379.50,1340.00,1341.95,1341.95,1351.90,56156,76057558.00,4549,INE982J01020
PAYTM,Q,2021-12-30,1334.80,1349.95,1325.25,1327.75,1327.75,1341.95,62328,83206127.00,8147,INE982J01020
PAYTM,Q,2021-12-31,1335.00,1347.00,1330.05,1335.10,1335.10,1327.75,23048,30799193.00,2538,INE982J01020
PAYTM,Q,2022-01-03,1335.10,1346.45,1335.10,1339.60,1339.60,1335.10,58292,78185867.00,7289,INE982J01020
PAYTM,Q,2022-01-04,1346.20,1349.00,1313.35,1318.35,1318.35,1339.60,54618,72414709.00,5585,INE982J01020
PAYTM,Q,2022-01-05,1319.00,1325.70,1285.00,1288.65,1288.65,1318.35,192053,249502503.00,23989,INE982J01020
PAYTM,Q,2022-01-06,1288.65,1288.70,1250.00,1253.90,1253.90,1288.65,229440,290038640.00,29115,INE982J01020
PAYTM,Q,2022-01-07,1264.85,1265.00,1230.00,1231.90,1231.90,1253.90,104675,129740127.00,11396,INE982J01020
PAYTM,Q,2022-01-10,1226.00,1230.00,1151.00,1157.90,1157.90,1231.90,614250,728255414.00,65944,INE982J01020
PAYTM,Q,2022-01-11,1165.00,1214.70,1113.50,1119.50,1119.50,1157.90,338343,388600204.00,27824,INE982J01020
PAYTM,Q,2022-01-12,1119.50,1133.15,1075.00,1083.40,1083.40,1119.50,313824,342511035.00,25420,INE982J01020
PAYTM,Q,2022-01-13,1082.05,1087.60,1025.55,1031.40,1031.40,1083.40,572943,603884076.00,46022,INE982J01020
PAYTM,Q,2022-01-14,1021.55,1127.50,995.00,1118.35,1118.35,1031.40,939619,1015211165.00,55594,INE982J01020
PAYTM,Q,2022-01-17,1125.10,1147.40,1094.00,1105.00,1105.00,1118.35,284777,317848098.00,21881,INE982J01020
PAYTM,Q,2022-01-18,1105.00,1118.05,1030.00,1042.50,1042.50,1105.00,212368,227145939.00,17975,INE982J01020
PAYTM,Q,2022-01-19,1045.10,1050.55,990.00,997.35,997.35,1042.50,618038,622793651.00,65183,INE982J01020
PAYTM,Q,2022-01-20,1010.00,1035.80,990.25,994.85,994.85,997.35,448719,451893773.00,35664,INE982J01020
PAYTM,Q,2022-01-21,995.00,999.00,952.95,959.90,959.90,994.85,225331,220032754.00,17615,INE982J01020
PAYTM,Q,2022-01-24,962.95,962.95,881.50,917.35,917.35,959.90,435841,396690198.00,31537,INE982J01020
PAYTM,Q,2022-01-25,905.00,938.25,875.50,915.70,915.70,917.35,360194,328866758.00,25009,INE982J01020
