symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
INDIGO,Q,2016-12-08,871.55,925.85,864,889.1,889.1,870.3,58020,52212677,4269,INE646L01027
INDIGO,Q,2016-12-09,871.55,925.85,864.00,889.10,889.10,870.30,58020,52212677.00,4269,INE646L01027
INDIGO,Q,2016-12-12,845.45,846.00,825.00,827.70,826.00,845.45,11077,9254692.00,1067,INE646L01027
INDIGO,Q,2016-12-14,819.00,824.95,817.30,820.30,820.30,817.85,19059,15633109.00,1246,INE646L01027
INDIGO,Q,2016-12-15,819.65,833.00,819.40,827.65,830.00,820.30,10683,8836197.00,1154,INE646L01027
INDIGO,Q,2016-12-16,835.00,835.20,825.15,828.50,833.25,827.65,8021,6662958.00,467,INE646L01027
INDIGO,Q,2016-12-19,830.00,835.00,820.00,831.90,831.90,828.50,8017,6658409.00,701,INE646L01027
INDIGO,Q,2016-12-20,830.00,837.85,828.85,831.65,830.65,831.90,232654,193812271.00,456,INE646L01027
INDIGO,Q,2016-12-21,836.00,838.70,825.00,830.85,829.20,831.65,6367,5287643.00,724,INE646L01027
INDIGO,Q,2016-12-22,830.85,832.85,824.95,826.55,825.00,830.85,6344,5252561.00,864,INE646L01027
INDIGO,Q,2016-12-23,826.00,829.75,822.40,823.95,823.95,826.55,6885,5692139.00,371,INE646L01027
INDIGO,Q,2016-12-26,830.00,839.90,820.35,824.45,824.45,823.95,17499,14486932.00,1172,INE646L01027
INDIGO,Q,2016-12-27,838.00,838.00,825.30,829.05,829.05,824.45,7555,6266033.00,579,INE646L01027
INDIGO,Q,2016-12-28,839.90,839.90,823.10,829.75,832.90,829.05,9420,7819143.00,592,INE646L01027
INDIGO,Q,2016-12-29,825.05,831.90,815.00,817.75,817.75,829.75,9138,7512010.00,1051,INE646L01027
INDIGO,Q,2016-12-30,817.75,826.00,816.25,821.20,816.30,817.75,6965,5723269.00,686,INE646L01027
INDIGO,Q,2017-01-02,823.95,829.45,814.00,823.95,822.15,821.20,10142,8353791.00,667,INE646L01027
INDIGO,Q,2017-01-03,823.65,829.45,818.00,823.30,825.85,823.95,7716,6359827.00,778,INE646L01027
INDIGO,Q,2017-01-04,826.20,854.95,822.50,842.75,842.75,823.30,17711,14892430.00,1569,INE646L01027
INDIGO,Q,2017-01-05,843.15,849.25,836.20,842.45,844.00,842.75,11228,9475478.00,596,INE646L01027
INDIGO,Q,2017-01-06,845.40,848.25,834.00,837.25,836.50,842.45,10307,8668344.00,1056,INE646L01027
INDIGO,Q,2017-01-09,840.00,855.90,836.05,852.45,848.15,837.25,9833,8345365.00,1156,INE646L01027
INDIGO,Q,2017-01-10,858.00,865.00,851.30,856.80,856.80,852.45,11416,9798091.00,1295,INE646L01027
INDIGO,Q,2017-01-11,860.80,874.25,858.85,866.00,866.00,856.80,12949,11241386.00,1342,INE646L01027
INDIGO,Q,2017-01-12,875.00,883.85,870.00,876.30,876.30,866.00,20093,17598086.00,1718,INE646L01027
INDIGO,Q,2017-01-13,877.75,882.35,870.00,878.05,874.90,876.30,6043,5287850.00,624,INE646L01027
INDIGO,Q,2017-01-16,880.00,888.00,871.25,873.00,873.00,878.05,9331,8192197.00,1164,INE646L01027
INDIGO,Q,2017-01-17,877.20,879.65,873.55,877.30,877.00,873.00,6461,5661816.00,969,INE646L01027
INDIGO,Q,2017-01-18,880.00,889.00,873.10,876.75,876.75,877.30,15930,14052880.00,1518,INE646L01027
INDIGO,Q,2017-01-19,881.00,918.60,881.00,901.45,901.45,876.75,63762,57642497.00,4077,INE646L01027
