symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ADANIPORTS,Q,2016-12-08,265.3,274.2,264.2,272.2,272.2,265.3,236573,63708154,3511,INE742F01042
ADANIPORTS,Q,2016-12-09,265.30,274.20,264.20,272.20,272.20,265.30,236573,63708154.00,3511,INE742F01042
ADANIPORTS,Q,2016-12-12,285.00,285.40,279.35,281.40,281.40,285.75,65289,18387735.00,1677,INE742F01042
ADANIPORTS,Q,2016-12-14,287.70,288.30,282.15,283.70,283.70,286.10,81917,23297715.00,1538,INE742F01042
ADANIPORTS,Q,2016-12-15,287.50,291.90,283.25,284.55,284.55,283.70,427592,122964821.00,5811,INE742F01042
ADANIPORTS,Q,2016-12-16,285.00,286.25,279.15,280.10,280.10,284.55,129077,36268326.00,2095,INE742F01042
ADANIPORTS,Q,2016-12-19,281.00,281.00,275.55,276.40,276.40,280.10,120830,33466357.00,2214,INE742F01042
ADANIPORTS,Q,2016-12-20,276.50,277.45,269.10,272.25,272.25,276.40,184186,50143312.00,2731,INE742F01042
ADANIPORTS,Q,2016-12-21,274.00,275.45,270.60,273.75,273.75,272.25,118321,32317587.00,1580,INE742F01042
ADANIPORTS,Q,2016-12-22,272.90,272.95,261.55,263.90,264.00,273.75,204638,54341028.00,3388,INE742F01042
ADANIPORTS,Q,2016-12-23,263.50,268.05,259.30,262.95,262.95,263.90,270625,71291923.00,3939,INE742F01042
ADANIPORTS,Q,2016-12-26,262.95,262.95,257.25,259.35,259.35,262.95,121846,31568396.00,2042,INE742F01042
ADANIPORTS,Q,2016-12-27,261.00,267.60,258.45,266.80,266.80,259.35,160559,42417642.00,2300,INE742F01042
ADANIPORTS,Q,2016-12-28,268.95,271.90,266.90,268.05,268.05,266.80,165580,44553043.00,2338,INE742F01042
ADANIPORTS,Q,2016-12-29,267.90,267.90,262.50,264.80,264.80,268.05,176548,46714707.00,2858,INE742F01042
ADANIPORTS,Q,2016-12-30,265.00,270.90,264.80,268.10,268.10,264.80,173937,46617800.00,2564,INE742F01042
ADANIPORTS,Q,2017-01-02,271.90,276.30,267.20,273.75,273.75,268.10,149441,40645736.00,2535,INE742F01042
ADANIPORTS,Q,2017-01-03,274.10,277.55,272.20,274.05,274.05,273.75,112078,30794964.00,2112,INE742F01042
ADANIPORTS,Q,2017-01-04,274.95,276.95,272.70,274.35,274.35,274.05,115074,31631995.00,2185,INE742F01042
ADANIPORTS,Q,2017-01-05,276.00,289.10,275.40,287.75,287.75,274.35,335191,95329133.00,5303,INE742F01042
ADANIPORTS,Q,2017-01-06,288.95,291.70,284.90,285.45,285.45,287.75,244242,70482125.00,4334,INE742F01042
ADANIPORTS,Q,2017-01-09,287.10,288.60,282.95,284.80,284.80,285.45,157000,44888988.00,2228,INE742F01042
ADANIPORTS,Q,2017-01-10,287.80,294.95,285.10,294.05,294.05,284.80,328713,95881558.00,5518,INE742F01042
ADANIPORTS,Q,2017-01-11,295.00,299.65,294.00,295.70,295.70,294.05,209529,62314798.00,4027,INE742F01042
ADANIPORTS,Q,2017-01-12,296.60,298.90,290.10,293.15,293.15,295.70,198488,58467016.00,3958,INE742F01042
ADANIPORTS,Q,2017-01-13,297.90,298.00,290.65,293.65,293.10,293.15,160583,47051721.00,2462,INE742F01042
ADANIPORTS,Q,2017-01-16,293.00,302.20,292.70,299.85,299.85,293.65,286360,85716709.00,5000,INE742F01042
ADANIPORTS,Q,2017-01-17,300.00,301.75,292.70,294.55,294.80,299.85,267393,78976716.00,3227,INE742F01042
