symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
DMART,Q,2017-03-21,604.40,650.00,558.75,640.75,640.75,0.00,14566653,8859556905.00,311708,INE192R01011
DMART,Q,2017-03-22,644.00,657.50,625.30,639.60,639.60,640.75,3073734,1978580614.00,73822,INE192R01011
DMART,Q,2017-03-23,639.40,648.00,616.50,634.15,634.15,639.60,1163968,743459266.00,29004,INE192R01011
DMART,Q,2017-03-24,637.00,640.00,612.80,616.00,616.00,634.15,1202009,746632454.00,29675,INE192R01011
DMART,Q,2017-03-27,615.00,623.00,603.00,613.70,613.70,616.00,876105,537203507.00,21342,INE192R01011
DMART,Q,2017-03-28,619.00,633.00,615.25,628.40,628.40,613.70,643981,403344109.00,15804,INE192R01011
DMART,Q,2017-03-29,630.50,636.00,621.65,627.00,627.00,628.40,866351,545675966.00,13753,INE192R01011
DMART,Q,2017-03-30,625.50,635.00,622.00,631.50,631.50,627.00,326753,205668968.00,7478,INE192R01011
DMART,Q,2017-03-31,633.90,651.70,630.00,637.95,637.95,631.50,451274,288864530.00,10481,INE192R01011
DMART,Q,2017-04-03,640.05,643.00,631.65,633.45,633.45,637.95,197610,125857402.00,5413,INE192R01011
DMART,Q,2017-04-05,635.00,644.50,629.05,631.60,631.60,633.45,168910,107262102.00,5376,INE192R01011
DMART,Q,2017-04-06,631.75,668.25,628.05,663.95,663.95,631.60,1064786,696557909.00,23787,INE192R01011
DMART,Q,2017-04-07,664.00,761.70,664.00,750.50,750.50,663.95,2713833,1959709578.00,63028,INE192R01011
DMART,Q,2017-04-10,768.00,806.80,760.00,775.50,775.50,750.50,2602360,2054237243.00,60974,INE192R01011
DMART,Q,2017-04-11,779.00,791.80,770.00,778.20,778.20,775.50,810550,632741037.00,26037,INE192R01011
DMART,Q,2017-04-12,780.00,783.00,756.50,761.40,761.40,778.20,608196,465863129.00,14806,INE192R01011
DMART,Q,2017-04-13,756.95,806.00,754.30,784.05,784.05,761.40,1246854,983413771.00,31848,INE192R01011
DMART,Q,2017-04-17,789.95,790.00,767.50,774.10,774.10,784.05,413120,320569612.00,9362,INE192R01011
DMART,Q,2017-04-18,777.80,778.00,728.00,731.65,731.65,774.10,757691,562069219.00,18637,INE192R01011
DMART,Q,2017-04-19,735.00,752.60,723.00,732.65,732.65,731.65,474897,349835329.00,12686,INE192R01011
DMART,Q,2017-04-20,739.00,765.40,733.30,756.65,756.65,732.65,638502,480479616.00,15219,INE192R01011
DMART,Q,2017-04-21,761.90,763.90,740.00,743.55,743.55,756.65,302765,227604692.00,7286,INE192R01011
DMART,Q,2017-04-24,748.80,748.80,722.60,726.00,726.00,743.55,264570,194099001.00,6182,INE192R01011
DMART,Q,2017-04-25,731.80,739.85,722.95,732.20,732.20,726.00,449074,328878177.00,8815,INE192R01011
DMART,Q,2017-04-26,734.80,755.00,731.00,745.85,745.85,732.20,431975,322656122.00,11126,INE192R01011
