,30-Aug-2018
The Nifty witnessed an intraday movement of about 59.1 points.The closing index was 0.13 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 41144.29
, Traded Quantity (in Lakhs), 18227.95
, Number of Trades, 11688277
, Total Market Capitalisation (Rs. Crores), 15695561.6

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11691.90,     11694.75,     11698.80,     11639.70,     11676.80,-15.1
,NIFTY50 EQL Wgt,     13199.20,     13209.60,     13222.25,     13170.15,     13209.20,10
,NIFTY100 EQL Wgt,     14391.50,     14404.85,     14444.35,     14369.35,     14427.90,36.4
,NIFTY100 LowVol30,      9065.80,      9066.75,      9098.65,      9061.45,      9089.20,23.4
,NIFTY Alpha 50,     14728.35,     14740.65,     14788.00,     14695.05,     14751.60,23.25
,Nifty IT,     15524.95,     15519.60,     15576.65,     15428.10,     15529.85,4.9
,Nifty Next 50,     30981.95,     31002.65,     31175.20,     30938.40,     31097.35,115.4
,Nifty Bank,     28224.10,     28233.70,     28233.70,     27961.75,     28103.25,-120.85
,NIFTY MIDCAP 100,     19826.70,     19840.60,     19911.10,     19769.40,     19851.85,25.15
,Nifty 500,      9973.65,      9979.35,      9986.35,      9947.00,      9975.20,1.55
,Nifty 100,     11998.60,     12002.25,     12007.55,     11954.65,     11991.15,-7.45
,Nifty Midcap 50,      5321.40,      5331.15,      5350.95,      5307.50,      5330.45,9.05
,Nifty Realty,       274.40,       275.10,       276.95,       273.25,       276.05,1.65
,Nifty Infra,      3238.40,      3240.35,      3256.65,      3240.30,      3252.10,13.7
,Nifty Energy,     16059.95,     16049.60,     16077.50,     15900.55,     15960.60,-99.35
,Nifty FMCG,     32429.60,     32458.65,     32898.35,     32445.15,     32844.00,414.4
,Nifty MNC,     15064.65,     15084.85,     15152.75,     15051.90,     15102.95,38.3
,Nifty Pharma,     10008.90,     10024.70,     10148.30,     10001.35,     10120.55,111.65
,Nifty PSE,      3680.50,      3678.55,      3707.30,      3675.15,      3701.45,20.95
,Nifty PSU Bank,      3285.95,      3282.40,      3308.90,      3248.30,      3295.20,9.25
,Nifty Serv Sector,     15650.85,     15651.90,     15662.30,     15547.00,     15617.60,-33.25
,India VIX,12.4350,12.4350,12.6250,10.6225,12.4125,-0.0225
,Nifty Auto,     11057.15,     11073.20,     11077.70,     10995.15,     11007.60,-49.55
,Nifty Metal,      3634.30,      3641.50,      3687.35,      3633.05,      3665.30,31
,Nifty Media,      2852.75,      2849.10,      2871.00,      2843.40,      2857.35,4.6
,NIFTY SMLCAP 100,      7605.55,      7633.25,      7653.70,      7610.75,      7642.25,36.7
,Nifty 200,      6234.95,      6237.15,      6240.30,      6214.05,      6232.50,-2.45
,Nifty Div Opps 50,      2771.75,      2771.95,      2790.20,      2771.50,      2786.45,14.7
,Nifty Commodities,      3838.40,      3839.10,      3865.30,      3829.70,      3851.95,13.55
,Nifty Consumption,      5373.95,      5377.05,      5397.10,      5372.65,      5386.55,12.6
,Nifty Fin Service,     11807.45,     11803.85,     11805.00,     11703.80,     11743.35,-64.1
,Nifty50 Div Point,        85.93,        86.25,        86.25,        86.25,        86.25,.32
,Nifty100 Liq 15,      4513.85,      4528.40,      4533.90,      4482.65,      4527.00,13.15
,Nifty CPSE,      2369.20,      2369.95,      2390.85,      2362.95,      2375.00,5.8
,Nifty GrowSect 15,      7277.40,      7281.15,      7310.70,      7276.45,      7288.25,10.85
,Nifty50 PR 2x Lev,      5423.10,      5424.80,      5427.85,      5374.60,      5408.15,-14.95
,Nifty50 PR 1x Inv,       380.20,       380.15,       381.90,       380.05,       380.75,.55
,Nifty50 TR 2x Lev,      6834.95,      6837.50,      6841.35,      6774.20,      6816.50,-18.45
,Nifty50 TR 1x Inv,       338.65,       338.60,       340.20,       338.50,       339.15,.5
,Nifty50 Value 20,      5521.45,      5520.95,      5530.55,      5488.00,      5522.65,1.2
,Nifty Mid Liq 15,      4271.85,      4282.05,      4315.95,      4272.95,      4299.75,27.9
,Nifty Pvt Bank,     16045.45,     16047.90,     16047.90,     15881.75,     15973.50,-71.95
,NIFTY100 Qualty30,      2836.30,      2839.30,      2841.50,      2829.55,      2834.95,-1.35
,Nifty GS 8 13Yr,      1711.47,      1711.47,      1711.47,      1699.50,      1699.81,-11.66
,Nifty GS 10Yr,      1606.43,      1606.43,      1606.43,      1588.93,      1589.96,-16.47
,Nifty GS 10Yr Cln,       889.57,       889.57,       889.57,       879.78,       880.35,-9.22
,Nifty GS 4 8Yr,      1826.17,      1826.17,      1826.17,      1817.58,      1818.11,-8.06
,Nifty GS 11 15Yr,      1778.72,      1778.72,      1778.72,      1766.62,      1767.04,-11.68
,Nifty GS 15YrPlus,      1884.24,      1884.24,      1884.24,      1867.61,      1867.61,-16.63
,Nifty GS Compsite,      1758.06,      1758.06,      1758.06,      1746.88,      1747.37,-10.69

,ADVANCES,963
,DECLINES,846
,UNCHANGED,91

,Total securities that have hit their price bands today,226

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1294.20,      1274.45,-1.53,1259.34
,HDFCBANK,EQ,      2078.50,      2066.10,-0.6,1128.65
,JSWSTEEL,EQ,       399.00,       397.90,-0.28,1087.23
,YESBANK,EQ,       365.15,       361.75,-0.93,1017.06
,AXISBANK,EQ,       656.90,       649.75,-1.09,966
,RELINFRA,EQ,       439.30,       463.95,5.61,821.41
,INFY,EQ,      1410.10,      1416.20,0.43,812.42
,ITC,EQ,       312.80,       319.85,2.25,795.1
,ICICIBANK,EQ,       340.65,       344.35,1.09,764.78
,ADANIENT,EQ,       223.30,       224.00,0.31,642.22
,MARUTI,EQ,      9368.10,      9205.80,-1.73,624.65
,TATASTEEL,EQ,       594.20,       608.35,2.38,622.4
,SBIN,EQ,       309.70,       308.60,-0.36,613.92
,SUNPHARMA,EQ,       621.25,       639.95,3.01,571.51
,INFIBEAM,EQ,       233.15,       228.65,-1.93,568.85
,VEDL,EQ,       228.05,       230.00,0.86,554.51
,TCS,EQ,      2072.00,      2082.40,0.5,500.4
,RELCAPITAL,EQ,       450.55,       464.00,2.99,487.62
,HDFC,EQ,      1956.25,      1934.15,-1.13,478.09
,BAJFINANCE,EQ,      2985.50,      2926.75,-1.97,428.42
,UPL,EQ,       680.00,       696.15,2.38,414.94
,GAIL,EQ,       367.45,       376.20,2.38,400.57
,INDUSINDBK,EQ,      1905.55,      1875.65,-1.57,399.31
,JINDALSTEL,EQ,       217.55,       222.75,2.39,350.11
,PNB,EQ,        84.15,        85.10,1.13,345.68

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SUNPHARMA,EQ,       639.95,       621.25,3.01
,TATASTEEL,EQ,       608.35,       594.20,2.38
,GAIL,EQ,       376.20,       367.45,2.38
,UPL,EQ,       696.15,       680.00,2.38
,ITC,EQ,       319.85,       312.80,2.25

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,EICHERMOT,EQ,     27602.15,     28188.75,-2.08
,BAJFINANCE,EQ,      2926.75,      2985.50,-1.97
,HINDPETRO,EQ,       253.05,       257.70,-1.8
,MARUTI,EQ,      9205.80,      9368.10,-1.73
,HCLTECH,EQ,      1016.55,      1032.85,-1.58

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        49.20,                 21654064.05,431511
,21STCENMGM,EQ,        35.35,                   157635.10,4454
,3IINFOTECH,EQ,         3.60,                  4303292.65,1188264
,3MINDIA,EQ,     26007.45,                 78207264.50,3015
,3PLAND,BE,        13.00,                    22201.70,1710
,5PAISA,EQ,       302.50,                  3416392.40,11200
,63MOONS,EQ,        78.00,                 10381074.25,132929
,8KMILES,BE,       311.55,                 12314992.50,40094
,A2ZINFRA,EQ,        20.55,                  4047924.40,196012
,AARTIDRUGS,EQ,       547.90,                 10571322.30,19189
,AARTIIND,EQ,      1381.00,                 85378924.50,62904
,AARVEEDEN,EQ,        27.95,                  1154499.95,40850
,ABAN,EQ,       115.85,                 69633212.55,598520
,ABBOTINDIA,EQ,      7956.90,                154253656.50,19415
,ABFRL,EQ,       196.80,                284549254.20,1424521
,ABGSHIP,BZ,         4.60,                   263329.45,55993
,ABMINTLTD,BE,        16.20,                      810.00,50
,ACCELYA,EQ,       993.70,                  4987986.40,5012
,ACCORD,SM,        36.00,                   216000.00,6000
,ACE,EQ,       137.45,                 28889930.45,214543
,ADANIENT,EQ,       224.00,               6422153232.90,28402633
,ADANIGREEN,EQ,        59.05,                 56369177.60,927625
,ADANIPOWER,EQ,        34.45,                991017337.05,28247511
,ADANITRANS,EQ,       230.45,                599123908.00,2607481
,ADFFOODS,EQ,       261.95,                 18831097.40,71687
,ADHUNIK,BE,         3.55,                    33712.10,9791
,ADHUNIKIND,EQ,        71.00,                  3489568.50,49323
,ADLABS,EQ,        36.45,                  8019549.15,220393
,ADORWELD,EQ,       347.35,                  6982941.55,19929
,ADROITINFO,BE,        28.75,                   108426.00,3791
,ADSL,EQ,        14.35,                   555035.70,38411
,ADVANIHOTR,EQ,        48.35,                   529913.20,10936
,ADVENZYMES,EQ,       204.10,                 22674603.65,110568
,AEGISCHEM,EQ,       227.60,                 32032731.30,140923
,AFL,EQ,        82.45,                  1649700.65,19682
,AGARIND,EQ,       288.20,                   215911.20,750
,AGCNET,EQ,       102.05,                   623901.75,6088
,AGLSL,EQ,        78.55,                   483262.00,6103
,AGRITECH,EQ,        77.95,                  1071849.75,13658
,AGROPHOS,SM,        36.00,                   864600.00,24000
,AHLEAST,EQ,       266.00,                   304219.75,1137
,AHLUCONT,EQ,       317.40,                  2609242.30,8248
,AHLWEST,EQ,       308.00,                   382764.05,1247
,AIAENG,EQ,      1729.45,                 14803344.80,8600
,AICHAMP,BE,        19.35,                   131722.35,6784
,AIFL,EQ,       454.40,                 61758178.50,136101
,AIRAN,SM,        70.90,                  3372375.00,47500
,AIROLAM,SM,        38.50,                   115500.00,3000
,AISL,SM,        92.00,                   443280.00,4800
,AJANTPHARM,EQ,      1249.65,                286378342.50,230118
,AJMERA,EQ,       222.80,                  8384143.95,37572
