symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-03-17,5118.55,5160.00,5218.45,5101.00,5189.10,5187.65,5162.92,276511,14276.04,34155,112029,40.52
ADANIPORTS,EQ,2025-03-17,1119.20,1114.80,1148.55,1111.20,1137.80,1137.15,1135.18,1489541,16909.04,64471,495679,33.28
BEL,EQ,2025-03-17,280.07,281.00,283.38,276.72,279.90,279.93,279.54,13883682,38811.06,131397,6004071,43.25
BOSCHLTD,EQ,2025-03-17,26378.35,26379.05,26759.65,26210.95,26421.20,26345.85,26405.72,16075,4244.72,5893,7723,48.04
CUMMINSIND,EQ,2025-03-17,2835.25,2831.00,2872.45,2817.10,2865.00,2862.10,2849.83,205971,5869.83,37161,100447,48.77
DIXON,EQ,2025-03-17,13324.05,13144.85,13510.00,13054.60,13075.05,13098.20,13250.20,281188,37257.98,56001,105611,37.56
DLF,EQ,2025-03-17,658.10,661.80,662.30,651.95,656.20,655.55,657.17,1805199,11863.29,44168,685859,37.99
DMART,EQ,2025-03-17,3797.10,3797.10,3832.35,3788.10,3824.00,3825.30,3816.78,425089,16224.70,33715,234012,55.05
HAL,EQ,2025-03-17,3396.15,3400.00,3484.00,3399.00,3441.00,3439.90,3442.37,1130061,38900.86,77332,395541,35.00
HINDALCO,EQ,2025-03-17,677.35,678.25,687.50,677.85,681.90,680.75,681.33,4033133,27478.92,64277,2573772,63.82
INDHOTEL,EQ,2025-03-17,750.45,752.50,758.95,740.25,752.15,753.30,749.23,2732584,20473.41,67467,1583734,57.96
INDIGO,EQ,2025-03-17,4700.85,4710.00,4794.95,4710.00,4781.00,4780.45,4764.49,1030205,49084.04,108157,768220,74.57
LT,EQ,2025-03-17,3187.30,3190.00,3240.05,3159.00,3175.55,3173.45,3187.76,2805790,89441.77,122254,1805739,64.36
MANAPPURAM,EQ,2025-03-17,208.14,206.65,210.95,204.10,210.95,209.62,207.89,17870047,37149.28,59409,7877229,44.08
MARUTI,EQ,2025-03-17,11513.80,11513.80,11752.95,11456.35,11531.35,11553.70,11575.21,275581,31899.09,52144,147309,53.45
PAYTM,EQ,2025-03-17,682.85,685.00,699.00,682.10,695.95,688.90,690.12,3095753,21364.33,74015,676341,21.85
PGEL,EQ,2025-03-17,835.00,830.00,843.50,815.15,836.00,835.30,832.72,718509,5983.13,52583,261709,36.42
SBIN,EQ,2025-03-17,727.85,728.90,731.25,722.30,723.30,723.15,724.77,5149565,37322.35,100779,2676234,51.97
SUZLON,EQ,2025-03-17,54.58,54.74,56.50,54.25,54.50,54.50,55.44,54133951,30013.40,136012,20460396,37.80
TRENT,EQ,2025-03-17,5022.40,5022.40,5179.90,5014.00,5150.00,5159.55,5132.96,856529,43965.30,93390,264956,30.93
