symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-03-06,5312.30,5342.00,5432.00,5283.60,5356.35,5370.00,5371.17,532908,28623.38,61928,222651,41.78
ADANIPORTS,EQ,2025-03-06,1112.70,1118.20,1148.75,1101.85,1130.80,1136.20,1129.24,4020627,45402.72,137299,1555145,38.68
BEL,EQ,2025-03-06,274.92,276.21,281.00,271.83,272.50,272.95,274.51,22586087,62000.83,198864,8265800,36.60
BOSCHLTD,EQ,2025-03-06,27073.45,27299.00,27311.95,26850.00,27099.00,27070.05,27079.41,31682,8579.30,8377,19298,60.91
CUMMINSIND,EQ,2025-03-06,2903.95,2922.00,3050.00,2912.65,2964.50,2973.10,2977.80,1201264,35771.24,80759,653751,54.42
DIXON,EQ,2025-03-06,14497.45,14650.00,14697.45,14209.05,14262.15,14256.25,14405.54,237768,34251.75,51829,104236,43.84
DLF,EQ,2025-03-06,661.35,668.00,670.60,662.40,665.00,665.30,665.64,2348012,15629.28,43766,1152565,49.09
DMART,EQ,2025-03-06,3474.50,3505.00,3552.00,3475.00,3550.00,3540.50,3506.42,797590,27966.85,38845,549607,68.91
HAL,EQ,2025-03-06,3424.50,3472.00,3497.00,3405.25,3411.00,3417.70,3433.63,1331348,45713.61,95636,367098,27.57
HINDALCO,EQ,2025-03-06,657.35,664.95,687.60,661.85,680.45,681.95,676.21,10993614,74339.96,207512,6065252,55.17
INDHOTEL,EQ,2025-03-06,757.20,763.00,763.55,745.00,750.50,749.15,751.26,2390595,17959.69,67636,1420006,59.40
INDIGO,EQ,2025-03-06,4698.10,4750.65,4782.45,4659.05,4765.00,4762.40,4740.28,1390376,65907.73,126876,870374,62.60
LT,EQ,2025-03-06,3239.65,3250.10,3266.45,3215.00,3258.00,3259.90,3247.81,1854837,60241.67,134338,924111,49.82
MANAPPURAM,EQ,2025-03-06,203.68,204.50,206.30,202.10,203.38,203.54,203.92,4510884,9198.52,25097,1612336,35.74
MARUTI,EQ,2025-03-06,11617.35,11701.00,11729.50,11480.00,11658.00,11666.40,11611.49,315309,36612.09,70041,125956,39.95
PAYTM,EQ,2025-03-06,708.90,715.00,722.70,695.80,705.00,706.35,706.84,5897140,41683.27,118727,1511330,25.63
PGEL,EQ,2025-03-06,847.30,861.50,889.90,845.70,875.00,870.85,869.91,2180706,18970.20,87045,1067774,48.96
SBIN,EQ,2025-03-06,730.35,736.00,736.75,727.00,730.25,732.05,731.45,10928847,79938.92,211006,6331838,57.94
SUZLON,EQ,2025-03-06,51.49,52.69,52.89,51.72,51.90,52.10,52.38,56090540,29378.66,130997,26159051,46.64
TRENT,EQ,2025-03-06,5106.10,5174.50,5174.50,4970.95,5048.90,5069.50,5035.73,1499675,75519.63,155997,694460,46.31
