,15-May-13,,,,,,
The Nifty witnessed an intraday movement of about 138.25 points.The closing index was 2.52 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),12896.34,,,,,
, Traded Quantity (in Lakhs),6947.96,,,,,
, Number of Trades,6248932,,,,,
, Total Market Capitalisation (Rs. Crores),6691399.32,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,5995.4,6018.85,6157.1,6018.85,6146.75,151.35
,CNX IT,6328.05,6332.45,6375.95,6316.55,6359.7,31.65
,CNX Nifty Junior,12326.35,12358.6,12567.7,12358.6,12554.8,228.45
,BANK Nifty,12583.6,12646.35,13099.35,12646.35,13077.9,494.3
,CNX Midcap,7926.05,7943.3,8098.75,7943.3,8093.65,167.6
,CNX 500,4702.5,4718.55,4815.05,4718.55,4810.95,108.45
,CNX 100,5921.6,5943.6,6072.9,5943.6,6065.05,143.45
,Nifty Midcap 50,2102.95,2109.1,2153.25,2109.1,2151,48.05
,CNX Realty,238.9,240.8,250.1,240.8,249.3,10.4
,CNX Infra,2438.4,2444.85,2499.35,2444.85,2496.75,58.35
,CNX Energy,7935.7,7962.65,8102.55,7962.65,8090.65,154.95
,CNX FMCG,17124.5,17201.6,17429.55,17147.2,17380.3,255.8
,CNX MNC,5878.9,5896.45,5920.8,5884.1,5906.3,27.4
,CNX Pharma,6703.4,6708.6,6836.95,6708.6,6827.3,123.9
,CNX PSE,2881.1,2886.7,2940.55,2886.7,2937,55.9
,CNX PSU Bank,3285.15,3304.5,3431.7,3304.4,3422.3,137.15
,CNX Service,7271.75,7298.55,7493.2,7298.55,7480.4,208.65
,India VIX,17.17,17.17,18.16,16.54,18.13,0.96
,CNX AUTO,4675.9,4700.35,4809.1,4698.8,4788.3,112.4
,CNX Metal,2188.2,2191.3,2234.1,2191.3,2230.35,42.15
,CNX Media,1787.2,1797.05,1826,1797.05,1812.45,25.25
,CNX Smallcap,3294.35,3306.95,3347.95,3306.95,3346,51.65
,CNX 200,3025.95,3036.85,3102,3036.85,3098.25,72.3
,CNX Dividend Oppt,1702.65,1708.2,1742.05,1708.2,1739.75,37.1
,CNX Commodities,2273.4,2278.85,2313.4,2278.85,2310.2,36.8
,CNX Consumption,2438.6,2444.65,2482.1,2444.65,2477.1,38.5
,CNX Finance,5161.85,5188.5,5373.85,5188.5,5366.7,204.85
,Nifty Dividend,4.77,4.77,4.77,4.77,4.77,0
,,,,,,,
,ADVANCES,909,,,,,
,DECLINES,461,,,,,
,UNCHANGED,93,,,,,
,,,,,,,
,Total securities that have hit their price bands today,107,,,,,
,,,,,,,
,TOP 25 Securities Today :,,,,,,
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
,SBIN,EQ,2293.05,2382.75,3.91,642.78,
,HDFC,EQ,870.85,910.05,4.5,514.36,
,ICICIBANK,EQ,1147.45,1191.25,3.82,424.37,
,MCDOWELL-N,EQ,2292.4,2304.9,0.55,320.52,
,ITC,EQ,335.85,342.45,1.97,281.64,
,INFY,EQ,2350.05,2360.45,0.44,261.93,
,TCS,EQ,1457.95,1471.55,0.93,260.81,
,TATAMOTORS,EQ,300.3,308.85,2.85,259.51,
,HDFCBANK,EQ,689.05,714.85,3.74,251.12,
,AXISBANK,EQ,1467.5,1508.7,2.81,250.55,
,LT,EQ,1521.35,1580.55,3.89,244.65,
,RCOM,EQ,111.85,114.8,2.64,242.23,
,DLF,EQ,230.25,241.75,4.99,223.42,
,RELIANCE,EQ,798.15,819,2.61,209.33,
,PNB,EQ,765.8,822.45,7.4,198.94,
,RELCAPITAL,EQ,356.55,372.2,4.39,188.14,
,ONGC,EQ,326.75,335.05,2.54,166.55,
,DRREDDY,EQ,2027.9,2065.3,1.84,154.87,
,KTKBANK,EQ,155.3,160,3.03,153.72,
,RELINFRA,EQ,389.1,407.8,4.81,149.85,
,BANKBARODA,EQ,704.25,727.95,3.37,147.6,
,M&M,EQ,950.8,983.75,3.47,137.47,
,SUNPHARMA,EQ,963.7,974.05,1.07,127.36,
,HCLTECH,EQ,745.1,745.55,0.06,123.89,
,LUPIN,EQ,751.25,782,4.09,123.49,
,,,,,,,
,Top Five CNX Nifty Gainers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,PNB,EQ,822.45,765.8,7.4,,
,KOTAKBANK,EQ,768.25,729.9,5.25,,
,DLF,EQ,241.75,230.25,4.99,,
,INDUSINDBK,EQ,514.05,490.3,4.84,,
,RELINFRA,EQ,407.8,389.1,4.81,,
,,,,,,,
,Top Five CNX Nifty Losers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,POWERGRID,EQ,113.75,114.35,-0.52,,
,CAIRN,EQ,295.75,296.45,-0.24,,
,ULTRACEMCO,EQ,1973.55,1973.75,-0.01,,
,,,,,,,
,Securities Price Volume Data in Normal market,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
,20MICRONS,EQ,30.6,1186949.4,38795,,
,3IINFOTECH,EQ,5.8,3755065.85,645215,,
,3MINDIA,EQ,3728.95,1075212.15,290,,
,A2ZMES,BE,19,572095.05,30138,,
,AANJANEYA,EQ,79.25,18780230.6,242299,,
,AARTIDRUGS,EQ,184.05,1103862.35,6012,,
,AARTIIND,EQ,89.55,605549.15,6753,,
,AARVEEDEN,EQ,35.7,41040.75,1170,,
,ABAN,EQ,320.05,77419787.2,241686,,
,ABB,EQ,520.8,14388286.05,27588,,
,ABBOTINDIA,EQ,1422.5,2190778.15,1539,,
,ABCIL,EQ,81.1,229966.95,2884,,
,ABGSHIP,EQ,315.7,3535424.6,11223,,
,ACCELYA,EQ,454.65,5071016.35,10914,,
,ACE,EQ,14.1,3126899.9,221416,,
,ACROPETAL,EQ,6.4,161356.25,25041,,
,ADANIPOWER,EQ,48.5,62462039.5,1294588,,
,ADFFOODS,EQ,50,210783.5,4220,,
,ADHUNIK,EQ,29.1,3754942.95,127834,,
,ADORWELD,EQ,120.1,2170413.15,17673,,
,ADSL,BE,10.55,125778.65,11992,,
,ADVANTA,EQ,775.05,3312921.6,4264,,
,AEGISCHEM,EQ,166.9,42058439.05,253944,,
,AFL,EQ,26.35,173725.8,6612,,
,AFTEK,EQ,5.2,335330.65,64327,,
,AGCNET,EQ,88.25,819205.75,9114,,
,AGRODUTCH,EQ,2.55,14782.8,5857,,
,AHLEAST,EQ,150,35450,235,,
,AHLUCONT,BE,31,120649,3930,,
,AHLWEST,EQ,112.4,295915.4,2645,,
,AHMEDFORGE,EQ,109.6,4955440.25,45344,,
,AIAENG,EQ,299.6,460534.95,1541,,
,AIL,EQ,341.45,3691721.45,10785,,
,AJANTPHARM,EQ,986.7,253750207.4,256282,,
,AJMERA,EQ,96.55,83051,857,,
,AKSHOPTFBR,EQ,16.25,14278694.1,853583,,
,AKZOINDIA,EQ,1029.5,6119998.85,5921,,
,ALBK,EQ,126.05,405104898.7,3243482,,
,ALCHEM,EQ,45.85,793605.8,17432,,
,ALEMBICLTD,EQ,20.25,5466059.65,266386,,
,ALKALI,EQ,19.8,335105.45,16201,,
,ALKYLAMINE,EQ,150.2,91098.1,608,,
,ALLCARGO,EQ,112.85,66360,584,,
,ALOKTEXT,EQ,9.25,115809117.9,12529027,,
,ALPHAGEO,EQ,34.3,8453.7,253,,
,ALPINEHOU,EQ,17.9,14320,800,,
,ALPSINDUS,BE,1.45,39831.4,26998,,
,ALSTOMT&D,EQ,160.75,2984238.05,18780,,
,AMAR,EQ,14.2,674441.8,47009,,
,AMARAJABAT,EQ,258.5,154319043,592918,,
,AMBIKCO,EQ,200,126951.85,632,,
,AMDIND,EQ,10.25,11275,1100,,
,AMRUTANJAN,EQ,138.65,4842923.2,34877,,
,AMTEKAUTO,EQ,87.05,63194303.85,746123,,
,AMTEKINDIA,EQ,101.3,49340509.8,506074,,
,AMTL,EQ,20,4600,230,,
,ANANTRAJ,EQ,72.4,175040422,2466096,,
,ANDHRABANK,EQ,92.75,265641230.9,2867058,,
,ANDHRACEMT,EQ,7.2,175665.4,23554,,
,ANDHRSUGAR,EQ,133.8,396350,2965,,
,ANIKINDS,EQ,23,256415.3,11133,,
,ANKITMETAL,EQ,14.6,185202.6,13531,,
,ANKURDRUGS,EQ,7.75,28600,3685,,
,ANSALAPI,EQ,25.65,22133192.25,884266,,
,ANSALHSG,EQ,17.05,428290.1,24815,,
,ANTGRAPHIC,EQ,0.35,8270.05,27274,,
,APARINDS,EQ,124.55,972351.25,7822,,
,APCOTEXIND,EQ,267.75,28772678.3,109598,,
,APLAPOLLO,EQ,178.75,235128,1313,,
,APLLTD,EQ,128.4,30029676.65,237220,,
,APOLLOTYRE,EQ,90.75,180471150.9,1997742,,
,APPAPER,EQ,213.9,9565458.35,44779,,
,APTECHT,EQ,60.8,90826935.15,1471425,,
,AQUA,EQ,3,121953.5,40008,,
,ARCHIDPLY,EQ,7.05,16275.95,2282,,
,ARCHIES,EQ,17.55,1891079.15,106653,,
,ARIES,EQ,45,393819.95,8699,,
,AROGRANITE,EQ,29.55,1477.5,50,,
,ARSHIYA,EQ,25.2,5827834.25,224602,,
,ARSSINFRA,EQ,33.85,4074987.05,121174,,
,ARVIND,EQ,81.65,65213358.65,806048,,
,ARVINDREM,EQ,32.75,1359375.3,41609,,
,ASAHIINDIA,EQ,50.15,814717.4,16190,,
,ASAHISONG,EQ,62.9,186101.85,2956,,
,ASAL,EQ,32.65,74263.15,2242,,
,ASHAPURMIN,EQ,31.4,695880.55,22079,,
,ASHCONIUL,BE,0.35,322.7,922,,
,ASHIANA,EQ,248.25,491719.3,1993,,
,ASHOKA,EQ,219.85,184144.45,839,,
,ASIANHOTNR,EQ,136.7,49009.35,358,,
,ASIANTILES,EQ,37,8905.25,242,,
,ASSAMCO,EQ,5.05,2619369.35,512280,,
,ASTEC,EQ,19,87225.55,4622,,
,ASTRAL,EQ,400.9,2071993.55,5102,,
