,23-May-13,,,,,,
The Nifty witnessed an intraday movement of about 125.75 points.The closing index was 2.09 % down as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),13432.16,,,,,
, Traded Quantity (in Lakhs),6754.21,,,,,
, Number of Trades,6532591,,,,,
, Total Market Capitalisation (Rs. Crores),6497367.49,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,6094.5,6050.4,6081.45,5955.7,5967.05,-127.45
,CNX IT,6420.2,6411.55,6497.9,6372.3,6378.45,-41.75
,CNX Nifty Junior,12443.35,12397.2,12397.2,12157.55,12230.25,-213.1
,BANK Nifty,13008.25,12907.9,12944,12594.9,12636.5,-371.75
,CNX Midcap,7966.85,7945.75,7945.75,7783.7,7802.05,-164.8
,CNX 500,4766.85,4737.3,4751.6,4659.85,4668.2,-98.65
,CNX 100,6013.15,5972.85,5996.3,5879.55,5890.85,-122.3
,Nifty Midcap 50,2102.35,2091.4,2092.35,2032.6,2046.35,-56
,CNX Realty,242.2,240.65,240.65,225.1,227.4,-14.8
,CNX Infra,2448.85,2428.25,2428.25,2323.15,2332.95,-115.9
,CNX Energy,7979.25,7913.65,7958.5,7708.5,7729.4,-249.85
,CNX FMCG,17220.35,17137.7,17214.7,16998.4,17070.15,-150.2
,CNX MNC,5860.2,5849.3,5851.75,5768.25,5805.9,-54.3
,CNX Pharma,6778.8,6749.15,6777.75,6678.95,6725.6,-53.2
,CNX PSE,2896.7,2876.7,2893.15,2828.8,2837.55,-59.15
,CNX PSU Bank,3372.9,3357.7,3357.7,3166.1,3187,-185.9
,CNX Service,7447.95,7398.75,7441.5,7285.4,7297.25,-150.7
,India VIX,17.72,17.72,19.36,16.96,18.73,1.01
,CNX AUTO,4711.85,4671.5,4705.05,4588.9,4637.6,-74.25
,CNX Metal,2209.75,2194.2,2207.55,2156.95,2168.7,-41.05
,CNX Media,1763.8,1758.6,1764.15,1717.75,1743.15,-20.65
,CNX Smallcap,3280.7,3266.65,3266.65,3175.4,3184.8,-95.9
,CNX 200,3070.05,3050.5,3061.35,3000.95,3006.55,-63.5
,CNX Dividend Oppt,1717.2,1710.45,1713.15,1685.45,1689.05,-28.15
,CNX Commodities,2283.7,2269.2,2276.9,2225.75,2230.15,-53.55
,CNX Consumption,2452.4,2437.7,2442.55,2397.2,2412.95,-39.45
,CNX Finance,5348.8,5306.15,5339.35,5217.5,5231.75,-117.05
,Nifty Dividend,4.77,5.14,5.14,5.14,5.14,0.37
,,,,,,,
,ADVANCES,226,,,,,
,DECLINES,1155,,,,,
,UNCHANGED,82,,,,,
,,,,,,,
,Total securities that have hit their price bands today,109,,,,,
,,,,,,,
,TOP 25 Securities Today :,,,,,,
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
,SBIN,EQ,2363,2177.6,-7.85,1428.3,
,LT,EQ,1513.9,1418.2,-6.32,604.96,
