,29-MAY-2013
The Nifty witnessed an intraday movement of about 55.25 points.The closing index was 0.11 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 9589.7
, Traded Quantity (in Lakhs), 5107.87
, Number of Trades, 5243176
, Total Market Capitalisation (Rs. Crores), 6631235.11

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,      6111.25,      6120.45,      6125.05,      6069.80,      6104.30,-6.95
,CNX IT,      6431.60,      6441.85,      6492.80,      6355.65,      6396.25,-35.35
,CNX Nifty Junior,     12491.05,     12486.45,     12500.20,     12370.35,     12423.30,-67.75
,BANK Nifty,     12950.00,     12931.35,     12931.35,     12773.40,     12853.20,-96.8
,CNX Midcap,      7959.15,      7958.55,      7974.50,      7892.35,      7911.05,-48.1
,CNX 500,      4777.05,      4781.75,      4783.90,      4745.00,      4766.65,-10.4
,CNX 100,      6030.65,      6038.05,      6038.05,      5987.70,      6019.85,-10.8
,Nifty Midcap 50,      2101.40,      2103.10,      2103.40,      2067.30,      2076.25,-25.15
,CNX Realty,       233.85,       233.90,       234.30,       225.85,       227.70,-6.15
,CNX Infra,      2419.25,      2414.75,      2417.90,      2382.10,      2400.75,-18.5
,CNX Energy,      8093.65,      8099.60,      8111.45,      8041.90,      8098.45,4.8
,CNX FMCG,     17424.30,     17460.25,     17559.75,     17359.05,     17547.45,123.15
,CNX MNC,      5863.55,      5854.95,      5876.40,      5842.95,      5854.80,-8.75
,CNX Pharma,      6698.35,      6760.55,      6890.75,      6713.10,      6856.05,157.7
,CNX PSE,      2907.95,      2919.15,      2921.95,      2899.90,      2910.15,2.2
,CNX PSU Bank,      3180.60,      3184.60,      3185.10,      3125.05,      3135.15,-45.45
,CNX Service,      7457.40,      7458.40,      7458.40,      7358.40,      7404.45,-52.95
,India VIX,        17.12,        16.79,        17.87,        16.79,        17.86,.74
,CNX AUTO,      4736.15,      4753.95,      4763.30,      4722.05,      4752.25,16.1
,CNX Metal,      2255.45,      2258.25,      2261.25,      2223.75,      2235.50,-19.95
,CNX Media,      1736.90,      1732.90,      1740.85,      1719.55,      1737.75,.85
,CNX Smallcap,      3254.55,      3254.55,      3264.25,      3231.15,      3240.00,-14.55
,CNX 200,      3078.20,      3081.55,      3081.55,      3056.40,      3071.75,-6.45
,CNX Dividend Oppt,      1728.60,      1729.95,      1733.60,      1722.70,      1726.50,-2.1
,CNX Commodities,      2302.85,      2305.00,      2306.10,      2276.70,      2286.75,-16.1
,CNX Consumption,      2470.25,      2471.90,      2476.75,      2460.25,      2471.25,1
,CNX Finance,      5357.10,      5354.65,      5354.65,      5275.65,      5320.05,-37.05
,Nifty Dividend,         8.47,         8.47,         8.47,         8.47,         8.47,0

,ADVANCES,514
,DECLINES,842
,UNCHANGED,99

,Total securities that have hit their price bands today,117

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,       843.40,       847.90,0.53,495.41
,SUNPHARMA,EQ,       996.25,      1065.75,6.98,418.82
,SBIN,EQ,      2129.80,      2106.30,-1.1,355.58
,MCDOWELL-N,EQ,      2446.45,      2459.10,0.52,346.55
,TATAMOTORS,EQ,       295.80,       303.80,2.7,321.19
,HDFC,EQ,       919.80,       910.55,-1.01,272.58
,ICICIBANK,EQ,      1231.95,      1214.90,-1.38,253.02
,HDIL,EQ,        51.45,        47.95,-6.8,202.89
,RCOM,EQ,       112.70,       110.40,-2.04,168.68
,ITC,EQ,       340.00,       342.65,0.78,155.36
,ASTRAZEN,EQ,       668.60,       797.30,19.25,152.46
,INFY,EQ,      2366.20,      2352.40,-0.58,152.33
,AXISBANK,EQ,      1468.50,      1459.60,-0.61,145.04
,LT,EQ,      1454.85,      1446.20,-0.59,143.65
,JPASSOCIAT,EQ,        71.70,        69.20,-3.49,133.26
,DLF,EQ,       213.90,       210.50,-1.59,131.31
,SUNTV,EQ,       411.05,       428.30,4.2,130.16
,ONGC,EQ,       333.95,       334.95,0.3,123.62
,TATASTEEL,EQ,       321.80,       314.55,-2.25,114.18
,TCS,EQ,      1514.10,      1497.35,-1.11,109.38
,UNITECH,EQ,        26.15,        25.00,-4.4,109.37
,RELCAPITAL,EQ,       345.65,       341.80,-1.11,108.06
,RELINFRA,EQ,       389.60,       387.20,-0.62,104.68
,WOCKPHARMA,EQ,      1246.35,      1121.75,-10,104.18
,HEROMOTOCO,EQ,      1750.00,      1788.70,2.21,101.39

,Top Five CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SUNPHARMA,EQ,      1065.75,       996.25,6.98
,TATAMOTORS,EQ,       303.80,       295.80,2.7
,HEROMOTOCO,EQ,      1788.70,      1750.00,2.21
,CIPLA,EQ,       401.70,       396.30,1.36
,COALINDIA,EQ,       327.40,       323.40,1.24

,Top Five CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,JPASSOCIAT,EQ,        69.20,        71.70,-3.49
,RANBAXY,EQ,       384.70,       395.70,-2.78
,GRASIM,EQ,      2892.95,      2969.95,-2.59
,TATASTEEL,EQ,       314.55,       321.80,-2.25
,JINDALSTEL,EQ,       300.20,       306.40,-2.02

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        30.60,                  1613632.55,52698
,3IINFOTECH,EQ,         5.20,                  2422370.35,461474
,3MINDIA,EQ,      3550.20,                    57098.55,16
,A2ZMES,BE,        16.65,                   260478.55,15602
,AANJANEYA,EQ,        66.95,                  1648739.70,24569
,AARTIDRUGS,EQ,       218.40,                  1903151.00,8769
,AARTIIND,EQ,        91.05,                   691086.45,7644
,AARVEEDEN,EQ,        40.80,                   968221.50,24279
,ABAN,EQ,       312.55,                111465089.35,355168
,ABB,EQ,       676.80,                105036257.30,154169
,ABBOTINDIA,EQ,      1420.90,                   615080.05,432
,ABCIL,EQ,        84.85,                   739869.65,8743
,ABGSHIP,EQ,       296.95,                  8401188.25,28160
,ACCELYA,EQ,       446.95,                  2696366.80,5995
,ACE,EQ,        13.75,                  2681123.50,193375
,ACROPETAL,EQ,         6.20,                   385584.75,63831
,ADANIPOWER,EQ,        54.50,                125325990.05,2273294
,ADFFOODS,EQ,        44.95,                   152865.85,3379
,ADHUNIK,EQ,        25.15,                  2384895.80,93773
,ADORWELD,EQ,       122.10,                   168057.40,1373
,ADSL,BE,        10.10,                    47649.15,4693
,ADVANIHOTR,EQ,        28.80,                    30240.00,1050
,ADVANTA,EQ,       731.60,                   489579.80,668
,AEGISCHEM,EQ,       151.80,                   978241.35,6496
,AFL,EQ,        25.70,                    17858.35,708
,AFTEK,EQ,         4.85,                   100163.60,20521
,AGCNET,EQ,        67.25,                  5198627.85,73751
,AGRODUTCH,EQ,         2.30,                    18908.65,8051
,AHLUCONT,BE,        40.50,                   120976.45,2963
,AHLWEST,EQ,       105.05,                   193081.80,1826
,AHMEDFORGE,EQ,       104.20,                  1925571.40,18440
,AIAENG,EQ,       280.50,                   426364.70,1521
,AIL,EQ,       365.90,                  6008879.50,16370
,AJANTPHARM,EQ,       947.40,                 32056769.40,33646
,AJMERA,EQ,        92.15,                   581606.55,6288
,AKSHOPTFBR,EQ,        16.15,                  2263098.10,141585
,AKZOINDIA,EQ,      1143.05,                  7654160.30,6687
,ALBK,EQ,       123.30,                123381377.75,998837
,ALCHEM,EQ,        42.80,                   244749.10,5711
,ALEMBICLTD,EQ,        20.05,                  1402001.15,68691
,ALKALI,EQ,        19.80,                    14724.55,757
,ALKYLAMINE,EQ,       139.10,                   307522.60,2168
,ALLCARGO,EQ,       113.40,                    89488.50,793
,ALOKTEXT,EQ,         8.45,                 25140066.20,2975287
,ALPA,EQ,         7.30,                    56332.50,7599
,ALPHAGEO,EQ,        31.70,                    58770.60,1838
,ALPSINDUS,BE,         1.55,                    13996.25,8785
,ALSTOMT&D,EQ,       167.15,                  1289295.35,7642
,AMAR,EQ,        10.05,                   629327.45,61635
,AMARAJABAT,EQ,       278.25,                 83067762.00,301305
,AMARJOTHI,EQ,        50.00,                    10000.00,200
,AMBIKCO,EQ,       208.80,                  6060826.95,29839
,AMDIND,EQ,         9.65,                     4949.00,500
,AMRUTANJAN,EQ,       135.15,                  1426891.90,10502
,AMTEKAUTO,EQ,        80.50,                 17379101.70,214238
,AMTEKINDIA,EQ,        91.55,                 31793627.30,329288
,AMTL,EQ,        21.00,                    20160.00,960
,ANANTRAJ,EQ,        70.00,                 52094154.15,739602
,ANDHRABANK,EQ,        87.00,                 75110213.90,860152
,ANDHRACEMT,EQ,         7.35,                   178230.75,24513
,ANDHRSUGAR,EQ,       130.60,                  3034441.70,23417
,ANIKINDS,EQ,        21.15,                   150850.80,7294
,ANKITMETAL,EQ,        12.00,                   526212.65,43404
,ANKURDRUGS,EQ,         6.65,                    35150.60,5256
,ANSALAPI,EQ,        22.95,                  1727754.50,75048
,ANSALHSG,EQ,        16.85,                   283304.95,16684
,ANTGRAPHIC,EQ,          .25,                     3514.45,15317
,APARINDS,EQ,       120.65,                   313320.00,2621
