,28-Jul-14,,,,,,
The Nifty witnessed an intraday movement of about 77.25 points.The closing index was 0.54 % down as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),13342.45,,,,,
, Traded Quantity (in Lakhs),7078.72,,,,,
, Number of Trades,6118913,,,,,
, Total Market Capitalisation (Rs. Crores),8824346.62,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,7790.45,7792.9,7799.9,7722.65,7748.7,-41.75
,CNX IT,10339.7,10293.7,10405.7,10286.95,10383.45,43.75
,CNX Nifty Junior,16185.35,16179.4,16266.9,16114.75,16174.9,-10.45
,BANK Nifty,15322.25,15399.5,15403.9,15162.05,15212.15,-110.1
,CNX Midcap,10788.35,10783.5,10833.9,10719.75,10753.6,-34.75
,CNX 500,6230.45,6231.55,6237.1,6182.3,6200,-30.45
,CNX 100,7701.9,7703.55,7708.75,7641.55,7665.9,-36
,Nifty Midcap 50,3126.3,3129.9,3146.4,3097.25,3109.85,-16.45
,CNX Realty,246.55,245.45,245.85,238.6,239.65,-6.9
,CNX Infra,3257.25,3269.55,3274.4,3237.95,3243.55,-13.7
,CNX Energy,9623.2,9632.35,9638.85,9486.9,9521,-102.2
,CNX FMCG,18741.8,18652.05,18847,18549.1,18805.6,63.8
,CNX MNC,7799.3,7777.65,7842.25,7726.1,7827.15,27.85
,CNX Pharma,9168.15,9180.45,9217.8,9108.35,9204.15,36
,CNX PSE,3571.3,3571.35,3573.15,3508.9,3524.1,-47.2
,CNX PSU Bank,3552,3560.85,3599.15,3537.3,3551.95,-0.05
,CNX Service,9496.65,9509,9519.4,9432.1,9472.9,-23.75
,India VIX,14.22,14.22,15.1,14.105,14.3225,0.1025
,CNX AUTO,6945.1,6934.2,7015.7,6880.75,6907.85,-37.25
,CNX Metal,3335.4,3340.6,3345.2,3275.95,3290.15,-45.25
,CNX Media,2012.85,2009.45,2018.2,1983.1,1986.75,-26.1
,CNX Smallcap,5081.3,5074.6,5084.25,5027.4,5036.95,-44.35
,CNX 200,3950,3950.9,3954.35,3918.9,3931.3,-18.7
,CNX Dividend Oppt,2018.35,2019.25,2021.5,2001.2,2008.4,-9.95
,CNX Commodities,2964.15,2967,2968.95,2918,2928.1,-36.05
,CNX Consumption,2989.25,2993.95,2996.9,2970.4,2986.25,-3
,CNX Finance,6368.3,6389.65,6389.65,6284.75,6325.75,-42.55
,Nifty Dividend,64.78,72.03,72.03,72.03,72.03,7.25
,LIX 15,3573.7,3578.95,3607.85,3543,3552.4,-21.3
,CPSE Index,2492.45,2491.25,2491.3,2435.35,2443.65,-48.8
,NI15,4363.15,4355.1,4379.25,4339.35,4372.4,9.25
,,,,,,,
,ADVANCES,520,,,,,
,DECLINES,1024,,,,,
,UNCHANGED,56,,,,,
,,,,,,,
,Total securities that have hit their price bands today,296,,,,,
,,,,,,,
,TOP 25 Securities Today :,,,,,,
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
,TATAMOTORS,EQ,461.1,453.85,-1.57,380.39,
,WOCKPHARMA,EQ,749.35,690.8,-7.81,321.05,
,SBIN,EQ,2500.55,2489.65,-0.44,313.56,
,HCLTECH,EQ,1582.35,1614.35,2.02,303.62,
,TATASTEEL,EQ,557.6,548.5,-1.63,278.79,
,HINDUNILVR,EQ,663.75,686.8,3.47,261.32,
,LT,EQ,1658,1641.1,-1.02,252.48,
,AXISBANK,EQ,1985.75,395.35,-80.09,234.26,
,JPASSOCIAT,EQ,59.2,61.05,3.13,227.14,
,DLF,EQ,204.75,194.35,-5.08,218.48,
,RELIANCE,EQ,1021.85,1005.6,-1.59,216.07,
,ICICIBANK,EQ,1475.65,1451,-1.67,199.05,
,BANKBARODA,EQ,862.15,866.6,0.52,197.83,
,INFY,EQ,3352.2,3371.1,0.56,193.55,
,HDFC,EQ,1067.75,1066.5,-0.12,183.47,
,TCS,EQ,2605.75,2589.3,-0.63,169.6,
,IRB,EQ,249.6,235.6,-5.61,157.25,
,CAIRN,EQ,308.7,314.75,1.96,152.62,
,COALINDIA,EQ,377,364.35,-3.36,149.06,
,RELCAPITAL,EQ,589.2,578.65,-1.79,146.9,
,HINDALCO,EQ,191.8,187.8,-2.09,145.29,
,GLENMARK,EQ,636.3,660.55,3.81,139.29,
,ADANIPORTS,EQ,268.05,266,-0.76,137.81,
,TATASPONGE,EQ,1102.6,1055.4,-4.28,129.02,
,TATAMTRDVR,EQ,295.95,283.15,-4.33,123.07,
,,,,,,,
,Top Five CNX Nifty Gainers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,HINDUNILVR,EQ,686.8,663.75,3.47,,
,HCLTECH,EQ,1614.35,1582.35,2.02,,
,CAIRN,EQ,314.75,308.7,1.96,,
,PNB,EQ,939.8,923.7,1.74,,
,BHEL,EQ,229.85,227.05,1.23,,
,,,,,,,
,Top Five CNX Nifty Losers:,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE,,
,DLF,EQ,194.35,204.75,-5.08,,
,COALINDIA,EQ,364.35,377,-3.36,,
,BPCL,EQ,574.75,591.55,-2.84,,
,AMBUJACEM,EQ,206.05,211.9,-2.76,,
,ULTRACEMCO,EQ,2410.35,2475.5,-2.63,,
,,,,,,,
,Securities Price Volume Data in Normal market,,,,,,
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY,,
,20MICRONS,EQ,32.45,1540184,47305,,
,3IINFOTECH,BE,8.75,6737445.55,764734,,
,3MINDIA,EQ,4826.4,1409910.15,291,,
,8KMILES,EQ,173.65,640688.45,3688,,
,A2ZMES,EQ,33.35,24066856.9,713967,,
,AARTIDRUGS,EQ,622,2874428.75,4659,,
,AARTIIND,EQ,214.95,7475312.95,34765,,
,AARVEEDEN,EQ,49.35,104036.7,2101,,
,ABAN,EQ,741.2,444015772.9,597886,,
,ABB,EQ,1042.05,55431426.6,52912,,
,ABBOTINDIA,EQ,2050.3,1328635.85,645,,
,ABCIL,EQ,202.7,1812997.5,8907,,
,ABGSHIP,EQ,256.3,5838624.7,22552,,
,ACCELYA,EQ,708.95,12386483.9,17570,,
,ACE,EQ,31.45,3202460.35,100441,,
,ACROPETAL,EQ,3.45,136559.75,39487,,
,ADANIPOWER,EQ,56.05,264820863.3,4720956,,
,ADFFOODS,EQ,56.2,1347573.3,23751,,
,ADHUNIK,EQ,45.15,2243528.85,48778,,
,ADORWELD,BE,218.5,300463,1375,,
,ADSL,EQ,19.15,541179,27915,,
,ADVANIHOTR,EQ,80.05,1019746.6,12581,,
,ADVANTA,BE,301.6,1573651.75,5217,,
,AEGISCHEM,EQ,300.85,21494725.45,72593,,
,AFL,EQ,44.2,153672.45,3458,,
,AFTEK,BE,6,447082,74132,,
,AGARIND,EQ,89,1273396,14009,,
,AGCNET,EQ,63.4,401395.85,6343,,
,AGRITECH,BE,8.4,4128,505,,
,AGRODUTCH,BE,2.55,6360.7,2524,,
,AHLEAST,EQ,222.3,94275.1,427,,
,AHLUCONT,EQ,143,38015727.35,264244,,
,AHLWEST,EQ,114.9,18329,158,,
,AHMEDFORGE,EQ,281.9,86113458.2,305352,,
