symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-10-26,747.65,752.80,-0.0069,0.0129,,0.2407
ADANIPORTS,2012-10-26,127.00,130.70,-0.0287,0.0225,,0.4375
BEL,2012-10-26,1285.45,1293.75,-0.0064,0.0139,,0.2598
BOSCHLTD,2012-10-26,8893.00,8926.40,-0.0037,0.0085,,0.1586
CUMMINSIND,2012-10-26,487.40,488.90,-0.0031,0.0165,,0.3057
DLF,2012-10-26,202.75,204.65,-0.0093,0.0276,,0.5139
HINDALCO,2012-10-26,112.85,113.75,-0.0079,0.0194,,0.3611
INDHOTEL,2012-10-26,63.55,65.00,-0.0226,0.0214,,0.4108
LT,2012-10-26,1709.30,1712.40,-0.0018,0.0178,,0.3305
MANAPPURAM,2012-10-26,38.35,37.45,0.0237,0.0219,,0.4203
MARUTI,2012-10-26,1365.70,1368.85,-0.0023,0.0131,,0.2426
PGEL,2012-10-26,248.50,248.05,0.0018,0.0336,,0.6228
SBIN,2012-10-26,2173.35,2199.35,-0.0119,0.0178,,0.3343
SUZLON,2012-10-26,15.50,15.85,-0.0223,0.0212,,0.4069
TRENT,2012-10-26,1126.70,1155.00,-0.0248,0.0146,,0.2942
