symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-10-05,790.75,795.15,-0.0055,0.0160,,0.2980
ADANIPORTS,2012-10-05,128.15,129.60,-0.0113,0.0214,,0.3993
BEL,2012-10-05,1223.95,1235.75,-0.0096,0.0141,,0.2656
BOSCHLTD,2012-10-05,8734.75,8909.00,-0.0198,0.0095,,0.1987
CUMMINSIND,2012-10-05,509.80,510.60,-0.0016,0.0193,,0.3573
DLF,2012-10-05,241.90,241.10,0.0033,0.0271,,0.5025
HINDALCO,2012-10-05,125.00,123.95,0.0084,0.0224,,0.4165
INDHOTEL,2012-10-05,66.65,68.65,-0.0296,0.0187,,0.3725
LT,2012-10-05,1649.90,1634.05,0.0097,0.0192,,0.3592
MANAPPURAM,2012-10-05,40.00,40.00,0.0000,0.0248,,0.4585
MARUTI,2012-10-05,1387.70,1390.50,-0.0020,0.0164,,0.3038
PGEL,2012-10-05,224.75,222.70,0.0092,0.0437,,0.8101
SBIN,2012-10-05,2339.45,2345.70,-0.0027,0.0209,,0.3878
SUZLON,2012-10-05,17.55,17.90,-0.0197,0.0246,,0.4643
TRENT,2012-10-05,1139.80,1159.25,-0.0169,0.0171,,0.3267
