symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2020-04-28,892.5,906.45,868,873.4,871.8,883.35,138324,121822447.5,6352,INE117A01022
ADANIPORTS,EQ,2020-04-28,271.15,274.7,270,272.95,273.95,271.15,1808291,492844369.15,23592,INE742F01042
BEL,EQ,2020-04-28,74.25,74.5,72.7,73.25,73.3,73.65,4712408,346292795.5,18651,INE263A01024
BOSCHLTD,EQ,2020-04-28,10260,10399.95,9910.1,9982.1,10008,10114.7,42651,429762413.4,11654,INE323A01026
CUMMINSIND,EQ,2020-04-28,371.05,388.45,363.65,386.25,388.45,369.65,2175035,818459375.8,43482,INE298A01020
DIXON,EQ,2020-04-28,4249,4374.95,4101,4318.35,4340,4200.65,38342,163233623.25,8021,INE935N01012
DLF,EQ,2020-04-28,135,138.65,133.9,138,137.65,133,10118659,1387078749.7,61507,INE271C01023
HAL,EQ,2020-04-28,532.9,532.95,518.55,519.7,520,528.15,29684,15536971.6,2687,INE066F01012
HINDALCO,EQ,2020-04-28,109.2,110.65,106.7,108.75,108.7,108.2,13489959,1463056675.55,63678,INE038A01020
INDHOTEL,EQ,2020-04-28,74.85,76,73.4,75.1,75,74.2,2926315,218806311.45,7805,INE053A01029
INDIGO,EQ,2020-04-28,872,915,871.6,908.3,914.35,871.1,2908425,2610655050.95,101062,INE646L01027
LT,EQ,2020-04-28,863.8,867.7,852.1,857.15,856.7,855.25,3773038,3241763427.75,108569,INE018A01030
MANAPPURAM,EQ,2020-04-28,117,131.55,116.2,129.75,130.3,114.4,24696014,3050253965,129494,INE522D01027
MARUTI,EQ,2020-04-28,5090,5120,4990.25,5052.7,5050.1,5056.35,1172062,5906042783,104156,INE585B01010
PGEL,EQ,2020-04-28,36.45,36.45,33.6,35.7,35.95,35.3,12027,424448.5,207,INE457L01011
SBIN,EQ,2020-04-28,182,185.35,181.2,184.3,184.5,180.9,49590249,9093809551.6,224161,INE062A01020
SUZLON,EQ,2020-04-28,2.7,2.75,2.6,2.7,2.7,2.65,9823144,26366011.85,36026,INE040H01021
TRENT,EQ,2020-04-28,496,501,471.4,491.75,487,494,1299395,623551454.2,13801,INE849A01020
