symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-09-08,101582,52428,51.61
ADANIPORTS,EQ,2025-09-08,1445628,708855,49.03
BEL,EQ,2025-09-08,6897641,4287199,62.15
BOSCHLTD,EQ,2025-09-08,16171,6018,37.21
CUMMINSIND,EQ,2025-09-08,353699,209613,59.26
DIXON,EQ,2025-09-08,112300,30232,26.92
DLF,EQ,2025-09-08,1292430,642446,49.71
DMART,EQ,2025-09-08,214159,74420,34.75
ETERNAL,EQ,2025-09-08,17188065,8473895,49.30
HAL,EQ,2025-09-08,599045,298330,49.80
HINDALCO,EQ,2025-09-08,2703395,1484335,54.91
INDHOTEL,EQ,2025-09-08,1364801,672100,49.25
INDIGO,EQ,2025-09-08,603400,456858,75.71
LT,EQ,2025-09-08,1039999,538271,51.76
MANAPPURAM,EQ,2025-09-08,5034951,1833910,36.42
MARUTI,EQ,2025-09-08,691077,418948,60.62
PAYTM,EQ,2025-09-08,2134079,804271,37.69
PGEL,EQ,2025-09-08,1802467,525918,29.18
SBIN,EQ,2025-09-08,4614227,2805764,60.81
SUZLON,EQ,2025-09-08,31288449,15019622,48.00
TRENT,EQ,2025-09-08,876255,488519,55.75
