symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-09-10,184147,109144,59.27
ADANIPORTS,EQ,2025-09-10,2553605,1413925,55.37
BEL,EQ,2025-09-10,23174318,12146890,52.42
BOSCHLTD,EQ,2025-09-10,29476,17133,58.13
CUMMINSIND,EQ,2025-09-10,600890,330635,55.02
DIXON,EQ,2025-09-10,149460,67232,44.98
DLF,EQ,2025-09-10,2342062,1383345,59.07
DMART,EQ,2025-09-10,341652,154851,45.32
ETERNAL,EQ,2025-09-10,18981939,11718979,61.74
HAL,EQ,2025-09-10,1716953,837694,48.79
HINDALCO,EQ,2025-09-10,3351988,2176524,64.93
INDHOTEL,EQ,2025-09-10,1174805,810408,68.98
INDIGO,EQ,2025-09-10,740160,574252,77.58
LT,EQ,2025-09-10,1136732,636468,55.99
MANAPPURAM,EQ,2025-09-10,2385081,1058739,44.39
MARUTI,EQ,2025-09-10,489062,313915,64.19
PAYTM,EQ,2025-09-10,2878208,1066197,37.04
PGEL,EQ,2025-09-10,2249605,948946,42.18
SBIN,EQ,2025-09-10,7285853,4313967,59.21
SUZLON,EQ,2025-09-10,37061910,19988668,53.93
TRENT,EQ,2025-09-10,898752,455277,50.66
