symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-09-19,272034,195128,71.73
ADANIPORTS,EQ,2025-09-19,8069167,2159635,26.76
BEL,EQ,2025-09-19,16150731,11194397,69.31
BOSCHLTD,EQ,2025-09-19,31662,21314,67.32
CUMMINSIND,EQ,2025-09-19,421987,267240,63.33
DIXON,EQ,2025-09-19,208525,130929,62.79
DLF,EQ,2025-09-19,4131716,2597114,62.86
DMART,EQ,2025-09-19,456609,283435,62.07
ETERNAL,EQ,2025-09-19,29146789,17348351,59.52
HAL,EQ,2025-09-19,1173208,575326,49.04
HINDALCO,EQ,2025-09-19,5132517,3141392,61.21
INDHOTEL,EQ,2025-09-19,5541735,3392420,61.22
INDIGO,EQ,2025-09-19,750086,493742,65.82
LT,EQ,2025-09-19,2227521,1698619,76.26
MANAPPURAM,EQ,2025-09-19,3324038,2063371,62.07
MARUTI,EQ,2025-09-19,652443,404680,62.03
PAYTM,EQ,2025-09-19,4853122,1543467,31.80
PGEL,EQ,2025-09-19,2656684,1646801,61.99
SBIN,EQ,2025-09-19,15206426,10288458,67.66
SUZLON,EQ,2025-09-19,84643232,45939221,54.27
TRENT,EQ,2025-09-19,1105187,780564,70.63
