symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-09-15,435154,163540,37.58
ADANIPORTS,EQ,2025-09-15,1254831,515480,41.08
BEL,EQ,2025-09-15,18486916,8902018,48.15
BOSCHLTD,EQ,2025-09-15,21503,10541,49.02
CUMMINSIND,EQ,2025-09-15,339900,198326,58.35
DIXON,EQ,2025-09-15,107547,50091,46.58
DLF,EQ,2025-09-15,3676193,1107865,30.14
DMART,EQ,2025-09-15,384078,220925,57.52
ETERNAL,EQ,2025-09-15,16287174,9368306,57.52
HAL,EQ,2025-09-15,2021855,866693,42.87
HINDALCO,EQ,2025-09-15,2554957,1435114,56.17
INDHOTEL,EQ,2025-09-15,2096095,1337724,63.82
INDIGO,EQ,2025-09-15,359796,208660,57.99
LT,EQ,2025-09-15,1177076,719992,61.17
MANAPPURAM,EQ,2025-09-15,1375445,649586,47.23
MARUTI,EQ,2025-09-15,170587,92387,54.16
PAYTM,EQ,2025-09-15,1780921,549081,30.83
PGEL,EQ,2025-09-15,1462354,545198,37.28
SBIN,EQ,2025-09-15,3852494,1678632,43.57
SUZLON,EQ,2025-09-15,47861584,21203215,44.30
TRENT,EQ,2025-09-15,955394,624322,65.35
