symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2010-03-19,853.1,859.8,845,847.4,845,851.6,124191,105730549.95,,
BEL,EQ,2010-03-19,2109.9,2235,2100,2219.5,2228,2101.4,370826,816986286,,
BOSCHLTD,EQ,2010-03-19,4849,4920,4800.05,4846.35,4830.05,4788.35,6975,33799115.1,,
CUMMINSIND,EQ,2010-03-19,490,507.7,490,501.8,504.7,488.15,277342,138076377.45,,
DLF,EQ,2010-03-19,318,318.9,311.3,312.95,311.7,316.85,5147460,1618948608.7,,
HINDALCO,EQ,2010-03-19,176.6,177.9,174.3,175.6,174.85,176.35,5724048,1006767951.45,,
INDHOTEL,EQ,2010-03-19,104.5,105.4,102.4,103.15,102.9,104.1,3052710,316727502.1,,
LT,EQ,2010-03-19,1616.1,1629.9,1605.55,1621.3,1615.45,1615.8,1006147,1628688525.15,,
MARUTI,EQ,2010-03-19,1428,1434.3,1421,1429.3,1426.95,1421.7,286967,410131965,,
SBIN,EQ,2010-03-19,2040,2065.85,2033.3,2058.45,2052,2029.65,1288913,2650219915.5,,
SUZLON,EQ,2010-03-19,74,76.4,74,75.9,75.8,74.9,13191285,1000150540.8,,
TRENT,EQ,2010-03-19,849.9,856.95,824.1,830.3,828,847.65,16659,14022854.2,,
