symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-07-27,4400.10,4398.50,0.0004,0.0191,0.0190,0.3630
ADANIPORTS,2023-07-27,748.80,752.65,-0.0051,0.0274,0.0273,0.5216
BEL,2023-07-27,127.25,126.00,0.0099,0.0185,0.0185,0.3534
BOSCHLTD,2023-07-27,18885.70,19142.20,-0.0135,0.0147,0.0147,0.2808
CUMMINSIND,2023-07-27,1922.80,1916.65,0.0032,0.0168,0.0168,0.3210
DIXON,2023-07-27,4050.35,4087.20,-0.0091,0.0240,0.0240,0.4585
DLF,2023-07-27,510.80,487.65,0.0464,0.0206,0.0208,0.3974
DMART,2023-07-27,3693.30,3712.60,-0.0052,0.0174,0.0174,0.3324
HAL,2023-07-27,3852.95,3858.60,-0.0015,0.0203,0.0203,0.3878
HINDALCO,2023-07-27,451.40,449.00,0.0053,0.0218,0.0218,0.4165
INDHOTEL,2023-07-27,384.95,390.20,-0.0135,0.0198,0.0198,0.3783
INDIGO,2023-07-27,2549.85,2539.85,0.0039,0.0189,0.0189,0.3611
LT,2023-07-27,2660.25,2646.25,0.0053,0.0142,0.0141,0.2694
MANAPPURAM,2023-07-27,139.05,135.10,0.0288,0.0250,0.0250,0.4776
MARUTI,2023-07-27,9753.45,9756.35,-0.0003,0.0141,0.0141,0.2694
PAYTM,2023-07-27,779.55,788.30,-0.0112,0.0284,0.0284,0.5426
PGEL,2023-07-27,1469.10,1459.25,0.0067,0.0272,0.0272,0.5197
SBIN,2023-07-27,616.55,615.15,0.0023,0.0158,0.0158,0.3019
SUZLON,2023-07-27,17.85,18.05,-0.0111,0.0397,0.0396,0.7566
TRENT,2023-07-27,1709.10,1706.60,0.0015,0.0184,0.0183,0.3496
