symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2017-01-05,1049.7,1054.8,1031.2,1035.75,1037,1038.65,35700,36987315.55,1943,INE117A01022
ADANIPORTS,EQ,2017-01-05,276.3,288.9,275.5,287.5,285.9,274.9,5997054,1703095864.5,68394,INE742F01042
BEL,EQ,2017-01-05,1440,1451.95,1422.1,1431.75,1436.9,1432.2,222082,320047554.35,11409,INE263A01016
BOSCHLTD,EQ,2017-01-05,20530,21000,20410.1,20903.8,20919,20336.8,15126,315267888.8,6915,INE323A01026
CUMMINSIND,EQ,2017-01-05,813.9,819.25,807.1,814.85,815,808.35,101255,82585205.55,3527,INE298A01020
DLF,EQ,2017-01-05,126.45,127.8,124.45,126.65,126.4,125.5,10194043,1286396296.8,46123,INE271C01023
HINDALCO,EQ,2017-01-05,160,162.65,159.9,162,161.8,158.9,9921362,1601563645.15,56853,INE038A01020
INDHOTEL,EQ,2017-01-05,97,97.75,94.9,95,95.15,96.7,1579684,150485746.05,4978,INE053A01029
INDIGO,EQ,2017-01-05,844,848.7,836.05,841.85,841.25,843.4,92775,78245721,3932,INE646L01027
LT,EQ,2017-01-05,1382.25,1395,1378,1392.3,1392,1376.6,1854332,2568835342.5,98141,INE018A01030
MANAPPURAM,EQ,2017-01-05,70.4,71.5,70.2,70.8,70.85,69.65,1943735,137490315.65,10258,INE522D01027
MARUTI,EQ,2017-01-05,5525.1,5649.9,5525.1,5634.95,5649.9,5502.15,744210,4167747463.75,71260,INE585B01010
PGEL,EQ,2017-01-05,149,154.95,147.5,149.65,148.2,148.35,22575,3401375.15,335,INE457L01011
SBIN,EQ,2017-01-05,245,245.9,243.7,245.35,245.5,242.9,11970913,2932209489.65,88254,INE062A01020
SUZLON,EQ,2017-01-05,15.15,15.3,14.95,15.15,15.15,14.95,14706826,222793689.5,8856,INE040H01021
TRENT,EQ,2017-01-05,201.15,202.5,199.25,200.35,201,199.9,31333,6290092.3,774,INE849A01020
