symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-07-02,380525,140633,36.96
BEL,EQ,2009-07-02,220711,91994,41.68
BOSCHLTD,EQ,2009-07-02,1593,1488,93.41
CUMMINSIND,EQ,2009-07-02,21187,13003,61.37
DLF,EQ,2009-07-02,15020544,2503140,16.66
HINDALCO,EQ,2009-07-02,7219780,1625049,22.51
INDHOTEL,EQ,2009-07-02,534239,267358,50.04
INDHOTEL,N4,2009-07-02,400,182,45.50
INDHOTEL,W1,2009-07-02,2991,2991,100.00
LT,EQ,2009-07-02,2327607,706271,30.34
MARUTI,EQ,2009-07-02,309181,148093,47.90
SBIN,EQ,2009-07-02,1576067,446858,28.35
SUZLON,EQ,2009-07-02,41203780,6613787,16.05
TRENT,EQ,2009-07-02,4194,2819,67.22
