symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-10-11,1290.00,1341.40,-0.0391,0.0172,,0.3668
ADANIPORTS,2018-10-11,313.50,327.10,-0.0425,0.0244,,0.4929
BEL,2018-10-11,84.90,81.45,0.0415,0.0385,,0.7394
BOSCHLTD,2018-10-11,18283.65,18582.40,-0.0162,0.0200,,0.3783
CUMMINSIND,2018-10-11,669.35,687.90,-0.0273,0.0213,,0.4146
DIXON,2018-10-11,2371.40,2439.95,-0.0285,0.0237,,0.4585
DLF,2018-10-11,153.45,163.70,-0.0647,0.0366,,0.7432
DMART,2018-10-11,1326.10,1374.40,-0.0358,0.0212,,0.4260
HAL,2018-10-11,766.75,774.05,-0.0095,0.0243,,0.4528
HINDALCO,2018-10-11,216.50,226.90,-0.0469,0.0329,,0.6477
INDHOTEL,2018-10-11,123.10,120.35,0.0226,0.0260,,0.4929
INDIGO,2018-10-11,760.80,744.45,0.0217,0.0341,,0.6400
LT,2018-10-11,1225.85,1250.65,-0.0200,0.0147,,0.2885
MANAPPURAM,2018-10-11,74.00,74.20,-0.0027,0.0325,,0.6018
MARUTI,2018-10-11,6875.50,6985.85,-0.0159,0.0230,,0.4318
PGEL,2018-10-11,107.15,113.45,-0.0571,0.0584,,1.1138
SBIN,2018-10-11,262.15,278.65,-0.0610,0.0254,,0.5502
SUZLON,2018-10-11,5.55,5.75,-0.0354,0.0402,,0.7623
TRENT,2018-10-11,324.70,328.90,-0.0129,0.0179,,0.3362
