symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-08-11,903.40,892.00,0.0127,0.0203,0.0203,0.3878
ADANIPORTS,2020-08-11,335.00,331.30,0.0111,0.0258,0.0257,0.4910
BEL,2020-08-11,105.85,108.30,-0.0229,0.0302,0.0302,0.5770
BOSCHLTD,2020-08-11,13262.50,13591.95,-0.0245,0.0255,0.0255,0.4872
CUMMINSIND,2020-08-11,422.15,422.45,-0.0007,0.0214,0.0213,0.4069
DIXON,2020-08-11,8017.85,8047.90,-0.0037,0.0297,0.0296,0.5655
DLF,2020-08-11,146.55,148.65,-0.0142,0.0340,0.0339,0.6477
DMART,2020-08-11,2132.00,2116.45,0.0073,0.0243,0.0242,0.4623
HAL,2020-08-11,1019.15,1031.25,-0.0118,0.0269,0.0268,0.5120
HINDALCO,2020-08-11,178.95,178.60,0.0020,0.0345,0.0344,0.6572
INDHOTEL,2020-08-11,83.55,80.95,0.0316,0.0267,0.0267,0.5101
INDIGO,2020-08-11,939.65,953.20,-0.0143,0.0275,0.0274,0.5235
LT,2020-08-11,961.90,960.05,0.0019,0.0235,0.0234,0.4471
MANAPPURAM,2020-08-11,157.50,158.60,-0.0070,0.0405,0.0404,0.7718
MARUTI,2020-08-11,6649.15,6608.85,0.0061,0.0279,0.0278,0.5311
PGEL,2020-08-11,46.25,48.10,-0.0392,0.0435,0.0435,0.8311
SBIN,2020-08-11,195.05,193.80,0.0064,0.0282,0.0281,0.5368
SUZLON,2020-08-11,4.27,4.50,-0.0525,0.0471,0.0471,0.8998
TRENT,2020-08-11,555.55,582.30,-0.0470,0.0317,0.0318,0.6075
