symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-02-10,300374,107970,35.95
ADANIPORTS,EQ,2023-02-10,12527188,2098694,16.75
BEL,EQ,2023-02-10,10685751,6165193,57.70
BOSCHLTD,EQ,2023-02-10,7263,3667,50.49
CUMMINSIND,EQ,2023-02-10,1124334,260265,23.15
DIXON,EQ,2023-02-10,306637,110701,36.10
DLF,EQ,2023-02-10,2809140,1004634,35.76
DMART,EQ,2023-02-10,393156,265987,67.65
HAL,EQ,2023-02-10,1238733,638523,51.55
HINDALCO,EQ,2023-02-10,6648361,1929354,29.02
INDHOTEL,EQ,2023-02-10,2013698,936535,46.51
INDIGO,EQ,2023-02-10,181307,64950,35.82
LT,EQ,2023-02-10,1454665,743797,51.13
MANAPPURAM,EQ,2023-02-10,2607814,715053,27.42
MARUTI,EQ,2023-02-10,276298,126448,45.77
PAYTM,EQ,2023-02-10,47387857,23692611,50.00
PGEL,EQ,2023-02-10,183913,127550,69.35
SBIN,EQ,2023-02-10,13824475,6996559,50.61
SUZLON,EQ,2023-02-10,71596394,22735088,31.75
TRENT,EQ,2023-02-10,820161,200063,24.39
