symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-02-17,353966,126843,35.83
ADANIPORTS,EQ,2023-02-17,8880620,3024395,34.06
BEL,EQ,2023-02-17,20383244,7558949,37.08
BOSCHLTD,EQ,2023-02-17,19869,7149,35.98
CUMMINSIND,EQ,2023-02-17,717223,472350,65.86
DIXON,EQ,2023-02-17,243108,66432,27.33
DLF,EQ,2023-02-17,2666456,982735,36.86
DMART,EQ,2023-02-17,202556,156148,77.09
HAL,EQ,2023-02-17,4236094,499253,11.79
HINDALCO,EQ,2023-02-17,4014137,1610183,40.11
INDHOTEL,EQ,2023-02-17,1755117,603095,34.36
INDIGO,EQ,2023-02-17,1098641,573079,52.16
LT,EQ,2023-02-17,3753179,1926020,51.32
MANAPPURAM,EQ,2023-02-17,6157116,2775460,45.08
MARUTI,EQ,2023-02-17,214587,83916,39.11
PAYTM,EQ,2023-02-17,2376643,887973,37.36
PGEL,EQ,2023-02-17,150018,73362,48.90
SBIN,EQ,2023-02-17,14192008,5686809,40.07
SUZLON,EQ,2023-02-17,61270881,9321487,15.21
TRENT,EQ,2023-02-17,535675,234749,43.82
