symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-02-27,220001,81779,37.17
ADANIPORTS,EQ,2023-02-27,8484384,1787841,21.07
BEL,EQ,2023-02-27,13928820,6107111,43.85
BOSCHLTD,EQ,2023-02-27,16150,5641,34.93
CUMMINSIND,EQ,2023-02-27,446642,214213,47.96
DIXON,EQ,2023-02-27,300700,78444,26.09
DLF,EQ,2023-02-27,3701975,1367240,36.93
DMART,EQ,2023-02-27,132235,68738,51.98
HAL,EQ,2023-02-27,736519,203196,27.59
HINDALCO,EQ,2023-02-27,8301373,2753158,33.17
INDHOTEL,EQ,2023-02-27,2772486,1407953,50.78
INDIGO,EQ,2023-02-27,708346,377638,53.31
LT,EQ,2023-02-27,1398112,771584,55.19
MANAPPURAM,EQ,2023-02-27,3777151,1535336,40.65
MARUTI,EQ,2023-02-27,220225,86177,39.13
PAYTM,EQ,2023-02-27,10706527,2676102,25.00
PGEL,EQ,2023-02-27,73883,34211,46.30
SBIN,EQ,2023-02-27,11048799,3956168,35.81
SUZLON,EQ,2023-02-27,47631704,18800242,39.47
TRENT,EQ,2023-02-27,419611,217503,51.83
