symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-05-03,69005,33959,49.21
ADANIPORTS,EQ,2018-05-03,3161687,1052373,33.29
BEL,EQ,2018-05-03,4858126,2586837,53.25
BOSCHLTD,EQ,2018-05-03,7218,3882,53.78
CUMMINSIND,EQ,2018-05-03,332491,173510,52.18
DIXON,EQ,2018-05-03,13919,4926,35.39
DLF,EQ,2018-05-03,4723527,675351,14.30
DMART,EQ,2018-05-03,451392,237796,52.68
HAL,EQ,2018-05-03,19044,13425,70.49
HINDALCO,EQ,2018-05-03,10232446,2414010,23.59
INDHOTEL,EQ,2018-05-03,414398,237087,57.21
INDIGO,EQ,2018-05-03,13023341,4024432,30.90
LT,EQ,2018-05-03,1278892,698727,54.64
MANAPPURAM,EQ,2018-05-03,9313402,2938073,31.55
MARUTI,EQ,2018-05-03,406825,212806,52.31
PGEL,EQ,2018-05-03,8673,5306,61.18
SBIN,EQ,2018-05-03,12939642,2019303,15.61
SBIN,N2,2018-05-03,124,120,96.77
SBIN,N5,2018-05-03,5078,3671,72.29
SUZLON,EQ,2018-05-03,20323822,7751001,38.14
TRENT,EQ,2018-05-03,54953,28677,52.18
