symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-05-29,39185,20653,52.71
ADANIPORTS,EQ,2018-05-29,3394813,1918531,56.51
BEL,EQ,2018-05-29,4380242,1838950,41.98
BOSCHLTD,EQ,2018-05-29,11277,5544,49.16
CUMMINSIND,EQ,2018-05-29,551135,242989,44.09
DIXON,EQ,2018-05-29,15071,10701,71.00
DLF,EQ,2018-05-29,6282591,1701155,27.08
DMART,EQ,2018-05-29,1145537,389936,34.04
HAL,EQ,2018-05-29,8519,4489,52.69
HINDALCO,EQ,2018-05-29,6812212,1578571,23.17
INDHOTEL,EQ,2018-05-29,2126601,1338382,62.94
INDIGO,EQ,2018-05-29,1138431,546028,47.96
LT,EQ,2018-05-29,6814062,2265772,33.25
MANAPPURAM,EQ,2018-05-29,3518861,1200784,34.12
MARUTI,EQ,2018-05-29,665121,305624,45.95
PGEL,EQ,2018-05-29,247841,58195,23.48
SBIN,EQ,2018-05-29,16107543,4505039,27.97
SBIN,N2,2018-05-29,31,21,67.74
SBIN,N5,2018-05-29,994,853,85.81
SUZLON,EQ,2018-05-29,30995345,6161885,19.88
TRENT,EQ,2018-05-29,19294,10049,52.08
