symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2011-01-28,724,724,700,706.25,708,722,53618,37889434.4,,
BEL,EQ,2011-01-28,1714,1723.75,1627.15,1685.7,1687,1716.7,74525,124285074.3,,
BOSCHLTD,EQ,2011-01-28,6190,6215,6034,6063.8,6046.65,6200.6,2040,12440753.4,,
CUMMINSIND,EQ,2011-01-28,729,737.8,720.1,725.15,722,730,163532,118504420.85,,
DLF,EQ,2011-01-28,239.8,239.8,216.8,222.3,222.9,239.45,11418543,2571883568.1,,
HINDALCO,EQ,2011-01-28,232.7,234.15,217.6,223.55,226.3,232.95,12714864,2861340039.4,,
INDHOTEL,EQ,2011-01-28,93.65,93.9,90.3,91.6,91.7,94.2,934706,86240186,,
LT,EQ,2011-01-28,1645,1650,1593.4,1607.3,1606,1645.35,1864238,2994630230.35,,
MANAPPURAM,EQ,2011-01-28,127.85,128.4,118.1,119.6,119.45,127.5,1372892,167559282.85,,
MARUTI,EQ,2011-01-28,1272,1272,1220,1229.35,1228,1269.7,609439,754116760.7,,
SBIN,EQ,2011-01-28,2649.7,2674.65,2590.45,2620.15,2620,2653.5,2830277,7418662339.6,,
SUZLON,EQ,2011-01-28,50.8,51.25,48.7,49.7,49.75,50.15,20210781,1008411338.7,,
TRENT,EQ,2011-01-28,855,880,818.5,847.45,863.5,868.45,23407,19445831.8,,
